iso_alpha_3,year,total_emissions_excl_lulucf,total_emissions
CZE,2005,153.14573672698,143.63749682498002
CZE,2006,154.85289213496,146.22440985396
CZE,2007,156.69098392466,148.27482063866
CZE,2008,150.34017572123,140.92085263323
CZE,2009,143.23211412531,134.15711194131
CZE,2010,145.06872256391,136.62498868191
CZE,2011,142.57957389458,133.55375459658
CZE,2012,138.26925657633,128.99933328633
CZE,2013,133.77776472723,125.19017792922999
CZE,2014,131.91134668607,123.43429578507
CZE,2015,133.52596516873,124.99258568273001
CZE,2016,134.68525768485,127.03565015285
CZE,2017,135.47861173571,129.24541405171
CZE,2018,133.85902352583,132.57341964483
CZE,2019,128.1938797923,132.93818572630002
CZE,2020,118.24765737874,125.68890400574
CZE,2021,123.5248968198,127.9363860598
CZE,2022,121.91621526589,123.32932113689
CZE,2023,108.83311329713,105.25519163013
DEU,2000,1033.1249977011,1029.9690069161
DEU,2001,1041.65238895,1029.7240854499998
DEU,2002,1021.9460653117,1040.0662446417
DEU,2003,1024.375599237,1054.365552057
DEU,2004,1007.1599480203,1024.0544066203
DEU,2005,980.81668039396,994.1195700839601
DEU,2006,987.456886714,991.784796351
DEU,2007,959.37790169002,954.06951411102
DEU,2008,958.30795510982,947.56837251982
DEU,2009,892.94034222117,885.52399207317
DEU,2010,939.30620305091,936.28910193191
DEU,2011,910.54293550338,901.1825331963801
DEU,2012,921.43537497475,915.5775845017499
DEU,2013,938.53720711025,930.06765379025
DEU,2014,899.22316491628,901.56382542528
DEU,2015,904.24434935404,901.78492767604
DEU,2016,906.92101336254,908.0247077125399
DEU,2017,890.45648529721,885.33588956821
DEU,2018,859.3059440003,935.1804143703
DEU,2019,806.04325378077,870.42253639077
DEU,2020,747.0267869605,816.1209009805
DEU,2021,773.68859129479,828.56938024479
DEU,2022,758.38718342957,826.5480666595699
DEU,2023,685.65835961194,745.55292757194
DJI,2000,1.8682117247794,0.3682117247793999
DJI,2001,1.881406153964,0.3814061539639999
DJI,2002,1.9158219344491,0.4158219344491001
DJI,2003,1.9755585185094,0.4755585185094
DJI,2004,1.9559686457189,0.45596864571890006
DJI,2005,1.9348616260897,0.4348616260897
DJI,2006,1.9140560615927,0.41405606159270003
DJI,2007,1.9505013391647,0.4505013391646999
DJI,2008,2.0403928549402,0.5403928549402002
DJI,2009,1.9345344057083,0.43453440570830004
DJI,2010,2.0146250737883,-4.9853749262116995
DJI,2011,1.8430952606386,-5.1569047393614
DJI,2012,2.0372909254873,-4.9627090745127
DJI,2013,2.1360950270709,-4.863904972929101
DJI,2014,2.1581433686647,-4.8418566313353
DJI,2015,2.0957645073878,-4.9042354926122
DJI,2016,2.0777637415243,-4.922236258475699
DJI,2017,2.0224005250146,-4.9775994749854
DJI,2018,2.0927153223503,-4.9072846776497006
DJI,2019,2.2215680716459,-4.778431928354101
DJI,2020,2.1626205231597,-4.8373794768403
DJI,2021,2.2601871389853,-4.7398128610147
DJI,2022,2.3451528499679,-4.6548471500321
DJI,2023,2.3883531920742,-4.6116468079257995
DMA,2000,0.11390979112552,-0.023690208874480007
DMA,2001,0.11417021303568,-0.023429786964320007
DMA,2002,0.1088451457777,-0.02375485422229999
DMA,2003,0.11622883204337,-0.015371167956629989
DMA,2004,0.12040055754552,-0.009199442454479997
DMA,2005,0.11959126603086,-0.008008733969139994
DMA,2006,0.12355485304691,-0.004045146953089995
DMA,2007,0.13751805551359,0.009918055513590013
DMA,2008,0.13579923343804,0.008199233438040021
DMA,2009,0.13760811668736,0.010008116687360014
DMA,2010,0.14046517246614,0.012865172466139996
DMA,2011,0.12450588486744,-1.32029411513256
DMA,2012,0.12009095704615,-1.3247090429538502
DMA,2013,0.12570862992039,-1.31909137007961
DMA,2014,0.13338430054751,-1.3114156994524901
DMA,2015,0.13882502858544,-1.30597497141456
DMA,2016,0.14447312479913,-1.30032687520087
DMA,2017,0.13550510335645,-2.62649489664355
DMA,2018,0.13791579503061,-2.62408420496939
DMA,2019,0.15326241548198,-2.60873758451802
DMA,2020,0.14406641809472,-2.61793358190528
DMA,2021,0.1437878600291,-2.6182121399709
DMA,2022,0.14881881912821,-2.61318118087179
DMA,2023,0.14927497543071,-2.61272502456929
DNK,2000,69.52347417769,74.12773265969001
DNK,2001,71.100208823762,75.19797514376201
DNK,2002,70.265053505683,75.436077616683
DNK,2003,75.768550386263,80.700275434263
DNK,2004,69.687659969399,74.42398776539899
DNK,2005,65.970917947487,70.473483967487
DNK,2006,73.174731407787,78.13003292178699
DNK,2007,68.677066954691,73.793150987691
DNK,2008,64.976293764322,68.586569381322
DNK,2009,62.742585173429,65.631330081429
DNK,2010,63.129205606312,64.992885532312
DNK,2011,57.817043244082,58.939421811082
DNK,2012,52.959777871074,53.507742499074006
DNK,2013,54.554243077379,54.727134002378996
DNK,2014,50.384964759007,50.865479940007
DNK,2015,48.238523329447,47.771298481447
DNK,2016,49.983956993417,50.398017575417
DNK,2017,47.703040832768,47.976094241767996
DNK,2018,47.66809862171,49.74136996971
DNK,2019,44.030439700907,45.089670945907
DNK,2020,41.874224296563,42.679968253563
DNK,2021,43.256276246017,42.981762389017
DNK,2022,41.553504228974,40.704341392974
DNK,2023,38.946056059571,38.007124268571
DOM,2000,27.61603923494,29.81653323494
DOM,2001,28.231433152757,30.431927152756998
DOM,2002,30.623877312107,32.824371312107
DOM,2003,28.32485590028,30.52534990028
DOM,2004,27.775044768282,29.975538768282
DOM,2005,28.967989346391,31.168483346391
DOM,2006,31.196367198796,33.396861198796
DOM,2007,32.302439729512,34.502933729512
DOM,2008,32.561252120288,34.761746120288
DOM,2009,32.129434492351,34.329928492351
DOM,2010,33.534093098554,35.734587098554
DOM,2011,33.900640227145,36.101134227144996
DOM,2012,34.788212466427,36.988706466427
DOM,2013,34.486938513236,36.687432513236
DOM,2014,34.999873034485,37.200367034485
DOM,2015,37.411383373908,39.611877373908
DOM,2016,38.795050991273,40.995544991273
DOM,2017,38.038086783672,40.238580783672
DOM,2018,40.384690768341,42.585184768341
DOM,2019,43.59509902934,45.79559302934
DOM,2020,42.512872127351,44.713366127351
DOM,2021,45.820340978362,48.020834978362
DOM,2022,48.846827443696,51.047321443696
DOM,2023,49.801773913648,52.002267913648
DZA,2000,153.67618649858,145.93035366158
DZA,2001,142.93411658996,133.43902169796002
DZA,2002,142.31880278096,132.57524215096
DZA,2003,155.93634684928,146.21237827228
DZA,2004,153.91694666628,144.86160677928
DZA,2005,158.96405194278,149.75444945578
DZA,2006,167.19788111493,157.34604017093
DZA,2007,166.84751333041,158.10539445541002
DZA,2008,174.85894715926,165.24890923826
DZA,2009,170.94136099985,160.95954393985
DZA,2010,178.73936187176,168.48243052176
DZA,2011,185.31489956791,174.51056965791
DZA,2012,201.46905116592,193.01972709592002
DZA,2013,206.29204741005,194.65445835005
DZA,2014,218.97971297929,207.91072415929003
DZA,2015,228.83340989641,216.44294233641
DZA,2016,226.68757741776,214.71663947776
DZA,2017,231.71541868264,220.98821703264
DZA,2018,240.5805887437,229.2344043937
DZA,2019,247.08992922285,235.35622709285
DZA,2020,233.83105005476,222.54697942476
DZA,2021,245.87622098272,235.33206343272002
DZA,2022,255.86334801048,244.33519928048
DZA,2023,258.93895957405,247.41081084405
ECU,2000,42.726125848726,85.30040997872601
ECU,2001,46.675447975401,88.803171005401
ECU,2002,46.875245968848,88.556407898848
ECU,2003,48.951810611906,90.18641144190599
ECU,2004,52.709456048587,93.497495778587
ECU,2005,53.567912261366,93.983817741366
ECU,2006,56.086405125195,95.981322655195
ECU,2007,56.322024501767,95.01874549176699
ECU,2008,57.915508130651,95.414032580651
ECU,2009,62.05559740944,98.35592531943999
ECU,2010,66.046757041885,101.148888411885
ECU,2011,66.623054826297,100.47744744629699
ECU,2012,66.962873941701,99.56952780170101
ECU,2013,70.253571563882,102.035864853882
ECU,2014,72.194819144033,103.15275186403301
ECU,2015,70.910668059378,100.409547249378
ECU,2016,70.110174000186,98.14999966018601
ECU,2017,68.626177825459,92.78434497545899
ECU,2018,69.314972972065,89.591481612065
ECU,2019,69.753591338886,90.040287568886
ECU,2020,63.962622918768,84.259506738768
ECU,2021,68.466690751486,93.048108161486
ECU,2022,70.856512207292,96.651631457292
ECU,2023,73.199767914986,98.994887164986
EGY,2000,205.51787914024,205.51787914024
EGY,2001,219.47270976881,219.47270976881
EGY,2002,225.65170456722,225.65170456722
EGY,2003,230.89764446897,230.89764446897
EGY,2004,245.70409530388,245.70409530388
EGY,2005,264.58869984353,264.58869984353
EGY,2006,276.77986559259,276.77986559259
EGY,2007,291.11988890522,291.11988890522
EGY,2008,294.11354333809,294.11354333809
EGY,2009,301.72063870058,301.72063870058
EGY,2010,301.70433053404,301.70433053404
EGY,2011,311.47540406692,311.47540406692
EGY,2012,326.25029568592,326.25029568592
EGY,2013,320.18962611841,320.18962611841
EGY,2014,325.13765840647,325.13765840647
EGY,2015,331.5431729058,331.5431729058
EGY,2016,344.76205791414,344.76205791414
EGY,2017,357.55413930484,357.55413930484
EGY,2018,352.98561964348,352.98561964348
EGY,2019,326.42487160026,326.42487160026
EGY,2020,335.72421813677,335.72421813677
EGY,2021,352.54795739785,352.54795739785
EGY,2022,350.40040612342,350.40040612342
EGY,2023,369.72616918545,369.72616918545
ERI,2000,5.4322787810002,5.202278781000199
ERI,2001,5.3509743591597,5.1209743591597
ERI,2002,5.3056699151135,5.075669915113499
ERI,2003,5.4240771020812,5.1940771020811995
ERI,2004,5.4954491159115,5.265449115911499
ERI,2005,5.4644897946942,5.237489794694199
ERI,2006,5.3164406501906,5.0894406501906
ERI,2007,5.5336868726869,5.3066868726869
ERI,2008,5.4812842349671,5.254284234967099
ERI,2009,5.5425750623028,5.315575062302799
ERI,2010,5.5367005727963,5.3157005727963
ERI,2011,5.8191661188222,5.5981661188222
ERI,2012,5.8893248157115,5.6683248157115
ERI,2013,5.9200660257489,5.6990660257489
ERI,2014,5.9738002808504,5.7528002808503995
ERI,2015,6.0065704152253,5.794570415225301
ERI,2016,6.0938990376548,5.8818990376548
ERI,2017,6.0952208060076,5.8832208060076
ERI,2018,6.2093923470414,5.997392347041401
ERI,2019,6.2722487043714,6.0602487043714
ERI,2020,6.309533273989,6.097533273989001
ERI,2021,6.4029139211978,6.1909139211978
ERI,2022,6.4950197363487,6.283019736348701
ERI,2023,6.5370067416552,6.3250067416552005
ESH,2000,0.56351802919638,0.56351802919638
ESH,2001,0.57944688508306,0.57944688508306
ESH,2002,0.58537338612657,0.58537338612657
ESH,2003,0.60139002950908,0.60139002950908
ESH,2004,0.60931841692275,0.60931841692275
ESH,2005,0.61404570870481,0.61404570870481
ESH,2006,0.61819948339545,0.61819948339545
ESH,2007,0.61646009526975,0.61646009526975
ESH,2008,0.62222016333785,0.62222016333785
ESH,2009,0.62261116898907,0.62261116898907
ESH,2010,0.62208243245747,0.62208243245747
ESH,2011,0.6124722557534,0.6124722557534
ESH,2012,0.61698832395317,0.61698832395317
ESH,2013,0.61858522132356,0.61858522132356
ESH,2014,0.6163942020112,0.6163942020112
ESH,2015,0.62397361911375,0.62397361911375
ESH,2016,0.62841633846976,0.62841633846976
ESH,2017,0.60407284255875,0.60407284255875
ESH,2018,0.61700843591143,0.61700843591143
ESH,2019,0.6326725745174,0.6326725745174
ESH,2020,0.6044407606976,0.6044407606976
ESH,2021,0.65654630985133,0.65654630985133
ESH,2022,0.68790570618044,0.68790570618044
ESH,2023,0.71442591056688,0.71442591056688
ESP,2000,392.44556252028,346.99972894028
ESP,2001,389.99988220827,342.96108224827
ESP,2002,408.12961010815,361.52582799815
ESP,2003,417.12989579631,370.87625496631
ESP,2004,434.20365269998,387.56315409998
ESP,2005,448.86069719111,400.93983857111
ESP,2006,440.45479012335,390.39012087335
ESP,2007,457.46133513123,410.47423292123
ESP,2008,422.14643742525,375.23389380525
ESP,2009,381.98983657454,337.12082210453997
ESP,2010,369.07975209771,321.11468088771
ESP,2011,368.77555899972,320.43408627971996
ESP,2012,363.88899715107,317.13697765106997
ESP,2013,334.10255856624,287.80379344624004
ESP,2014,332.75152494805,283.84836847805
ESP,2015,344.15435509669,291.90113427668996
ESP,2016,336.15896244286,283.65730917286
ESP,2017,350.31640183882,297.01948795882004
ESP,2018,342.65067583147,288.90276330147
ESP,2019,324.23357178537,271.83738871536997
ESP,2020,283.71126462507,232.23706059506998
ESP,2021,302.67530582376,250.47654147376002
ESP,2022,306.61682413149,255.17387735148998
ESP,2023,286.86512318192,235.38722625192003
EST,2000,21.761021328867,18.486847597866998
EST,2001,22.256148478898,19.598629724898004
EST,2002,21.540281270601,19.945947384601
EST,2003,23.564185185335,22.753858376335
EST,2004,24.151907959843,22.447590634843
EST,2005,24.0825906325,21.3171577305
EST,2006,23.417555959401,18.367597386401002
EST,2007,27.22877979221,21.741799985209997
EST,2008,25.166603198251,20.050053099251
EST,2009,21.817344774443,16.452785077443
EST,2010,26.756682191155,21.639188451155
EST,2011,26.87632691967,23.131958576669998
EST,2012,25.853045502817,23.855744386817
EST,2013,28.403114191984,27.502070068984
EST,2014,27.631832019221,27.418489903221
EST,2015,25.91060282734,26.27157835034
EST,2016,25.299001451704,26.596258445704002
EST,2017,26.782138130818,27.991571923818
EST,2018,28.544661495782,31.498751696782
EST,2019,19.875288235544,22.653526310544002
EST,2020,16.016245599115,16.811333574115
EST,2021,16.718913150154,17.221073552154
EST,2022,18.744019475847,18.595168056847
EST,2023,14.984304728256,16.767719209256
ETH,2000,77.080886189159,49.464010189159
ETH,2001,82.543820596938,64.193044996938
ETH,2002,90.308590522354,81.223915322354
ETH,2003,89.589476592291,89.77090179229101
ETH,2004,92.117861058351,101.565386658351
ETH,2005,95.532477938642,114.24610393864201
ETH,2006,101.34727018402,129.32699658402
ETH,2007,110.99988510753,148.24571190753
ETH,2008,116.47153808084,162.98346528084
ETH,2009,121.15473111707,176.93275871707
ETH,2010,126.80176958514,191.84589758514
ETH,2011,126.66539810867,200.97562650867002
ETH,2012,131.86417475024,215.44050355024
ETH,2013,137.03576216843,229.87819136843
ETH,2014,143.17328116093,242.05399092093
ETH,2015,147.71791966517,252.63690996517
ETH,2016,154.29162113182,265.24889203182
ETH,2017,157.84142465662,274.83697605662
ETH,2018,162.68217642057,285.71600842057
ETH,2019,173.87424962575,296.90808162575
ETH,2020,181.53339365857,304.56722565857
ETH,2021,176.96056360398,299.99439560398
ETH,2022,180.46355443559,303.49738643559
ETH,2023,188.44693508356,311.48076708356
FIN,2000,74.687583004506,50.433930504505994
FIN,2001,80.71707814831,55.85924552831
FIN,2002,83.012541074014,57.146489994014
FIN,2003,91.622076087921,65.370140427921
FIN,2004,87.935032111263,60.318546451263
FIN,2005,75.205857038303,47.572257558302994
FIN,2006,87.463743528624,55.928509398623994
FIN,2007,85.633395273,63.62060819300001
FIN,2008,76.728085512003,52.12999698200301
FIN,2009,73.119751469308,37.372633059308
FIN,2010,82.938131233895,58.75126998389501
FIN,2011,74.701455276504,51.074012426504005
FIN,2012,68.641860516234,43.270116016234006
FIN,2013,69.564003421873,50.991444391872996
FIN,2014,65.562628801406,46.16787677140601
FIN,2015,61.791193424014,47.601946254013995
FIN,2016,64.607363581884,55.101664335884
FIN,2017,61.547330137214,55.608626197213994
FIN,2018,62.980313220931,67.343483759931
FIN,2019,59.607039174265,60.137784025265
FIN,2020,54.346469827616,53.362060486615995
FIN,2021,55.402597408924,63.954910512924
FIN,2022,54.091559722637,63.378955339637
FIN,2023,49.873984130358,59.05456693835799
FJI,2000,2.786074709956,3.096074709956
FJI,2001,2.9279102568265,3.2379102568265
FJI,2002,2.6248657662351,2.9348657662351
FJI,2003,2.8551422156179,3.1651422156179
FJI,2004,3.3455000293255,3.6555000293255
FJI,2005,3.0962344153883,3.4062344153883
FJI,2006,3.2404627174598,3.5504627174598
FJI,2007,3.106535403841,3.436535403841
FJI,2008,2.6754535062788,3.2454535062787997
FJI,2009,2.4327510219574,2.1827510219574
FJI,2010,3.0726480037224,3.8326480037224
FJI,2011,2.6149380051818,3.1749380051818
FJI,2012,2.5818898431438,3.1418898431438
FJI,2013,2.7743279133634,3.3343279133634
FJI,2014,2.4793415660363,3.0393415660363
FJI,2015,2.5391100269518,3.0991100269518
FJI,2016,2.5338120219692,3.0938120219692
FJI,2017,2.5377756755107,3.0977756755107
FJI,2018,2.6768943969257,3.2368943969257002
FJI,2019,2.7570060463262,3.3170060463262
FJI,2020,2.1479268974257,2.7079268974257
FJI,2021,2.3723391972978,2.9323391972978
FJI,2022,2.5255983677891,3.0855983677891
FJI,2023,2.6489059423742,3.2089059423742
FLK,2000,0.15472668976172,0.15472668976172
FLK,2001,0.15196111581612,0.15196111581612
FLK,2002,0.15309787905964,0.15309787905964
FLK,2003,0.15546529360044,0.15546529360044
FLK,2004,0.15570526265622,0.15570526265622
FLK,2005,0.15592236292574,0.15592236292574
FLK,2006,0.15898436157535,0.15898436157535
FLK,2007,0.16179970470511,0.16179970470511
FLK,2008,0.16257386112263,0.16257386112263
FLK,2009,0.16418505252093,0.16418505252093
FLK,2010,0.16400366507298,0.16400366507298
FLK,2011,0.16001502336263,0.16001502336263
FLK,2012,0.16083075000872,0.16083075000872
FLK,2013,0.16279994209018,0.16279994209018
FLK,2014,0.16380926826617,0.16380926826617
FLK,2015,0.16431080385852,0.16431080385852
FLK,2016,0.16603117199109,0.16603117199109
FLK,2017,0.16428672603526,0.16428672603526
FLK,2018,0.16149759080494,0.16149759080494
FLK,2019,0.16438176697242,0.16438176697242
FLK,2020,0.16519664060211,0.16519664060211
FLK,2021,0.16800777119728,0.16800777119728
FLK,2022,0.16955147941356,0.16955147941356
FLK,2023,0.17143413695019,0.17143413695019
FRA,2000,538.06129641246,509.60870641246004
FRA,2001,542.46649469994,500.14135178993996
FRA,2002,536.07928147557,483.97119146557003
FRA,2003,539.64765627094,482.72415380094003
FRA,2004,541.16370652563,482.51671926563
FRA,2005,541.8791571116,484.09984910159994
FRA,2006,528.19812834364,471.06473226363994
FRA,2007,522.87574586897,470.08667021896997
FRA,2008,515.5236224921,463.86146306210003
FRA,2009,501.29228583724,461.29873778724
FRA,2010,510.80510358267,468.79663733267
FRA,2011,493.17144946944,449.98909669944
FRA,2012,495.35334479169,449.01380296169
FRA,2013,490.00105394072,437.81669591072
FRA,2014,455.85409552049,411.18198238048996
FRA,2015,461.67068103406,420.16075685406
FRA,2016,462.96219484381,425.29475589380996
FRA,2017,465.77039680646,435.92402198646
FRA,2018,452.3490709987,412.53465568869996
FRA,2019,443.9014209685,407.3035285285
FRA,2020,401.58636708789,362.37207361789
FRA,2021,430.87821946809,394.44814208809
FRA,2022,417.18101989961,381.58206924961
FRA,2023,390.74290511362,351.88926389362
FRO,2000,0.090155397923687,0.090155397923687
FRO,2001,0.090853024055985,0.090853024055985
FRO,2002,0.091053261097338,0.091053261097338
FRO,2003,0.091189161947937,0.091189161947937
FRO,2004,0.091296709849057,0.091296709849057
FRO,2005,0.091151452722208,0.091151452722208
FRO,2006,0.091078390548515,0.091078390548515
FRO,2007,0.091140926676389,0.091140926676389
FRO,2008,0.091027745697085,0.091027745697085
FRO,2009,0.091186514636756,0.091186514636756
FRO,2010,0.091169053906753,0.091169053906753
FRO,2011,0.091495279060995,0.091495279060995
FRO,2012,0.091777235096389,0.091777235096389
FRO,2013,0.091872676916857,0.091872676916857
FRO,2014,0.094211182859237,0.094211182859237
FRO,2015,0.094426104103391,0.094426104103391
FRO,2016,0.094709277887069,0.094709277887069
FRO,2017,0.095113204376033,0.095113204376033
FRO,2018,0.095409323899811,0.095409323899811
FRO,2019,0.095250453040274,0.095250453040274
FRO,2020,0.095788238246676,0.095788238246676
FRO,2021,0.096081678423538,0.096081678423538
FRO,2022,0.095653913170767,0.095653913170767
FRO,2023,0.096459070097079,0.096459070097079
GAB,2000,27.948366910268,-69.59963308973201
GAB,2001,28.014791821746,-71.070808178254
GAB,2002,27.092750898882,-73.530449101118
GAB,2003,30.188272506924,-71.972527493076
GAB,2004,27.929602651693,-75.768797348307
GAB,2005,26.277553384568,-78.958446615432
GAB,2006,22.636205053566,-85.829394946434
GAB,2007,19.562392378954,-92.132807621046
GAB,2008,21.040694290185,-93.884105709815
GAB,2009,20.463042285145,-97.691357714855
GAB,2010,21.005668170401,-100.378331829599
GAB,2011,20.704050181292,-96.269949818708
GAB,2012,20.592693997833,-97.07530600216701
GAB,2013,20.360928639668,-94.353071360332
GAB,2014,20.538764341185,-93.248235658815
GAB,2015,21.399145047559,-93.23385495244099
GAB,2016,21.443633629366,-91.364366370634
GAB,2017,19.695807111532,-89.105192888468
GAB,2018,18.344462416214,-90.456537583786
GAB,2019,20.255247302733,-88.545752697267
GAB,2020,20.08623514586,-88.71476485414
GAB,2021,19.169095280259,-89.631904719741
GAB,2022,19.938195052174,-88.862804947826
GAB,2023,21.553322123783,-87.247677876217
GBR,2000,718.07914795242,716.61479268042
GBR,2001,724.32804200348,722.2547337094801
GBR,2002,705.81749824351,702.9426120095101
GBR,2003,715.57737498106,712.50927236106
GBR,2004,710.54958683837,706.70390287137
GBR,2005,703.62845086188,699.4217921178799
GBR,2006,698.53366874399,693.94689160299
GBR,2007,685.42829391298,680.21926846598
GBR,2008,663.27729993201,657.4288857510101
GBR,2009,607.93046506858,602.01347263758
GBR,2010,622.72414088149,616.70045271449
GBR,2011,578.6500235257799,571.9638633357799
GBR,2012,599.4118244913,592.8679426282999
GBR,2013,585.77844188927,579.12402004627
GBR,2014,544.70896429334,537.77691418534
GBR,2015,527.8980282403,520.8249275673
GBR,2016,502.47847879811,495.73928152311004
GBR,2017,490.83997318668,483.83398174068003
GBR,2018,482.16798168312,475.75822553012
GBR,2019,464.70900637397,458.14301845497
GBR,2020,421.54114387014,414.86240836414
GBR,2021,437.86944037325,431.02063771325
GBR,2022,423.3671644979,416.80728870589996
GBR,2023,400.60949906759,394.57405236658997
GEO,2000,11.241373420251,4.502731987251
GEO,2001,9.6209489640263,2.6880108640263005
GEO,2002,9.6896747371026,2.9796333041025997
GEO,2003,10.247252580285,3.659751147285
GEO,2004,10.534202506823,4.056334406823
GEO,2005,11.151712725524,5.141051292524
GEO,2006,11.785809176935,4.993121076935
GEO,2007,12.669212878099,6.464658111098999
GEO,2008,11.780926390563,5.415111623563
GEO,2009,12.781206061135,6.334687961135001
GEO,2010,12.189638117516,6.368763350515999
GEO,2011,13.624603933813,7.425659166813
GEO,2012,14.797951959562,8.361077192562
GEO,2013,15.735138478707,9.927170378707
GEO,2014,16.534606756413,10.806938656413003
GEO,2015,16.789568496303,11.067803729303002
GEO,2016,17.210260304267,11.351435537267
GEO,2017,17.287613504044,11.474585404044
GEO,2018,17.146679470417,11.262188037416998
GEO,2019,17.878982797255,12.094884697254999
GEO,2020,17.527547706749,11.624155706749
GEO,2021,18.560313848092,12.549415915092002
GEO,2022,19.706446338088,13.905839438088
GEO,2023,19.652808348284,13.852201448284001
GHA,2000,15.540592438227,20.925209535226998
GHA,2001,16.155412659287,22.088832446287
GHA,2002,17.541933641028,23.688751778028
GHA,2003,17.210550608031,22.997241990031
GHA,2004,17.119755544369,22.356348768369
GHA,2005,17.876649692345,23.201312961345003
GHA,2006,19.819738321205,25.317411172205002
GHA,2007,20.373495483676,25.902896677675997
GHA,2008,22.037284140195,27.617510885195
GHA,2009,23.153297098743,28.473354129743
GHA,2010,24.49869063993,30.09314096993
GHA,2011,27.522180908209,33.001309436209
GHA,2012,30.363766087992,35.951660300992
GHA,2013,32.470467089069,38.390197351069
GHA,2014,32.665552722415,38.488962656415
GHA,2015,33.959980642908,40.130853999908
GHA,2016,34.630669633928,40.141888776928
GHA,2017,38.432092841918,43.619853655918
GHA,2018,40.457490942,45.746733142
GHA,2019,42.694728938838,49.715373753837994
GHA,2020,45.700023840003,52.145919454003
GHA,2021,46.52969894348,52.74961366848
GHA,2022,46.917918621924,53.715437515924
GHA,2023,46.82251111631,53.620030010309996
GIB,2000,0.35822428759059,0.35822428759059
GIB,2001,0.36765006765481,0.36765006765481
GIB,2002,0.37400287013317,0.37400287013317
GIB,2003,0.38037110402825,0.38037110402825
GIB,2004,0.41216503226708,0.41216503226708
GIB,2005,0.42480373701896,0.42480373701896
GIB,2006,0.4438396369431,0.4438396369431
GIB,2007,0.44074233328146,0.44074233328146
GIB,2008,0.45010851895735,0.45010851895735
GIB,2009,0.49124005306509,0.49124005306509
GIB,2010,0.4945004770559,0.4945004770559
GIB,2011,0.47876386036431,0.47876386036431
GIB,2012,0.48842493735723,0.48842493735723
GIB,2013,0.52013929439188,0.52013929439188
GIB,2014,0.55824565917471,0.55824565917471
GIB,2015,0.60894196653757,0.60894196653757
GIB,2016,0.63468557271279,0.63468557271279
GIB,2017,0.6729981962104,0.6729981962104
GIB,2018,0.7136762979042,0.7136762979042
GIB,2019,0.74174104397695,0.74174104397695
GIB,2020,0.6624023408873,0.6624023408873
GIB,2021,0.66468647917034,0.66468647917034
GIB,2022,0.65907095264,0.65907095264
GIB,2023,0.65270141409658,0.65270141409658
GIN,2000,10.500149035484,44.100149035484
GIN,2001,10.772130421229,44.372130421229
GIN,2002,11.188400137916,44.788400137916
GIN,2003,11.676275053962,45.276275053962
GIN,2004,12.093625990889,45.693625990889004
GIN,2005,12.561409220629,46.161409220629004
GIN,2006,13.092197511819,46.692197511819
GIN,2007,13.562777102181,47.162777102181
GIN,2008,14.155790568532,47.755790568532
GIN,2009,14.729940959502,48.329940959502004
GIN,2010,16.597929052953,50.197929052953
GIN,2011,16.852543663787,50.452543663787
GIN,2012,17.433164409184,51.033164409183996
GIN,2013,17.899567478583,51.499567478583
GIN,2014,18.494722129202,52.094722129202
GIN,2015,19.743246861371,53.343246861371
GIN,2016,20.959714460468,54.559714460468
GIN,2017,21.690289033677,55.290289033677
GIN,2018,23.010293665708,56.610293665708
GIN,2019,24.910676725913,58.510676725913
GIN,2020,26.291240552511,59.891240552511
GIN,2021,27.113104025822,60.713104025822005
GIN,2022,28.636728008435,62.236728008435
GIN,2023,28.615129628361,62.215129628361
GLP,2000,0.87381253054788,0.87381253054788
GLP,2001,0.90229622620955,0.90229622620955
GLP,2002,0.98832804821784,0.98832804821784
GLP,2003,0.98766403253724,0.98766403253724
GLP,2004,0.95451065601421,0.95451065601421
GLP,2005,0.96308375119936,0.96308375119936
GLP,2006,1.0473891253691,1.0473891253691
GLP,2007,1.0943641154843,1.0943641154843
GLP,2008,1.1098879864869,1.1098879864869
GLP,2009,1.1703289556739,1.1703289556739
GLP,2010,1.2969890220666,1.2969890220666
GLP,2011,1.3945815115424,1.3945815115424
GLP,2012,1.393856174981,1.393856174981
GLP,2013,1.3962914175862,1.3962914175862
GLP,2014,1.400118752103,1.400118752103
GLP,2015,1.4083138860222,1.4083138860222
GLP,2016,1.4098172735423,1.4098172735423
GLP,2017,1.4091646436549,1.4091646436549
GLP,2018,1.4119334773777,1.4119334773777
GLP,2019,1.410610318618,1.410610318618
GLP,2020,1.4091955361077,1.4091955361077
GLP,2021,1.40890588922,1.40890588922
GLP,2022,1.4086142816027,1.4086142816027
GLP,2023,1.4110365749909,1.4110365749909
GMB,2000,1.2472153457182,2.4392153457181998
GMB,2001,1.2411166941724,2.4331166941723996
GMB,2002,1.2665013738941,2.4585013738940997
GMB,2003,1.3922069966239,2.5842069966239
GMB,2004,1.4468675590111,2.6388675590111
GMB,2005,1.481832455776,2.673832455776
GMB,2006,1.5433799132786,2.7353799132786
GMB,2007,1.5774435111544,2.7694435111544
GMB,2008,1.6545121711177,2.8465121711177
GMB,2009,1.8325351309105,3.0245351309105
GMB,2010,1.8793748019109,3.0713748019109
GMB,2011,1.7368182616706,2.9288182616706
GMB,2012,1.7334969473167,2.9254969473166996
GMB,2013,1.8160700884562,3.0080700884561997
GMB,2014,1.9296988984077,3.1216988984076997
