iso_alpha_3,income_group,region,year,pop_growth,renewable_energy_consumption_pct,forest_area_pct,gdp_growth_pct,gdp_per_capita_growth_pct,manufacturing_pct_of_gdp,policy_index,policy_index_lag1,log_pop_total,log_gdp_2021_ppp_intl_usd,log_gdp_per_capita_2021_ppp_intl_usd,log_imports_pct_of_gdp,log_industry_pct_of_gdp,log_exports_pct_of_gdp,log_total_emissions,log_policy_count,log_gdp_2021_ppp_intl_usd_lag1,log_pop_total_lag1,log_policy_count_lag1,log_total_emissions_lag1
AZE,Upper middle income,Europe & Central Asia,2021,0.441197735816311,1.3,13.8329909255898,5.61644026860644,5.15148935615073,6.41909290668132,1.7885606920809611,1.8571150266722447,16.131776736655397,26.04081752695975,9.909090610807253,3.427453601085582,3.9083798496867463,3.8604927812376664,4.184717111040972,3.4011973816621555,25.986173669431707,16.127364759733396,3.258096538021482,4.113578971577091
AZE,Upper middle income,Europe & Central Asia,2022,0.039507866238038,3.5,13.9724815486993,4.71468037857544,4.67331801395174,5.28338982494195,1.7742267223173258,1.7885606920809611,16.132171815278813,26.08688666275888,9.954762448079784,3.332041110660884,4.045622299506811,4.110658235464942,4.1973654932950115,3.4339872044851463,26.04081752695975,16.131776736655397,3.4011973816621555,4.184717111040972
BEL,High income,Europe & Central Asia,2001,0.343951157623668,1.6,22.0735502587941,1.09960362419645,0.752467698420773,17.0405421304565,1.2938747370452313,1.3195286648076292,16.146349816123124,26.98313898731818,10.836808930871685,4.233597402770754,3.231284556613731,4.285129631685364,5.033066357038736,2.772588722239781,26.972202967918648,16.142910304881834,2.6390573296152584,5.030740224828787
BEL,High income,Europe & Central Asia,2002,0.448268894821562,1.7,22.1479576698645,1.70689430349601,1.25199428184297,16.7945870519173,1.390429517939708,1.2938747370452313,16.150832504636536,27.00006389268174,10.849250904160453,4.193493603438956,3.2103328912747235,4.274320282130904,4.976968121900524,2.9444389791664403,26.98313898731818,16.146349816123124,2.772588722239781,5.033066357038736
BEL,High income,Europe & Central Asia,2003,0.418641508069053,1.9,22.222365080935,1.03795518162204,0.615852527269695,16.2002374109264,1.4842046883901687,1.390429517939708,16.155018919312916,27.0103899468195,10.855390424356223,4.1694372591669095,3.187453468697712,4.249016656216282,5.00318793677906,3.044522437723423,27.00006389268174,16.150832504636536,2.9444389791664403,4.976968121900524
BEL,High income,Europe & Central Asia,2004,0.432788248129175,2.0,22.2967724920054,3.57120671942319,3.1239312841995,16.0899360790406,1.696956000552187,1.4842046883901687,16.159346801378007,27.045479124609052,10.886151135001052,4.204873616460965,3.1763857293764963,4.275363568943944,4.99764548631941,3.332204510175204,27.0103899468195,16.155018919312916,3.044522437723423,5.00318793677906
BEL,High income,Europe & Central Asia,2005,0.550055708089009,2.5,22.3711799030759,2.32173792911834,1.76045646457337,15.8709459755849,1.7328679513998633,1.696956000552187,16.16484735793252,27.068431080981018,10.903602210511478,4.2661417896527265,3.160134998892139,4.321252073229344,4.976444068393242,3.4657359027997265,27.045479124609052,16.159346801378007,3.332204510175204,4.99764548631941
BEL,High income,Europe & Central Asia,2006,0.659558214980699,2.9,22.4455873141463,2.55234087322462,1.87817418916214,15.0185375125134,1.8822430913767485,1.7328679513998633,16.171442939454966,27.093634205903356,10.92220941422096,4.3008506383794405,3.141559504059446,4.354205658623248,4.951575130846091,3.5553480614894135,27.068431080981018,16.16484735793252,3.4657359027997265,4.976444068393242
BEL,High income,Europe & Central Asia,2007,0.734330830765919,3.4,22.5199947252168,3.67692462515802,2.91838151983706,15.0603182770214,1.820793063889571,1.8822430913767485,16.17878624706899,27.12974358989905,10.950974977998655,4.319707544409512,3.147678488633471,4.373260886298948,4.934545041911755,3.6888794541139363,27.093634205903356,16.171442939454966,3.5553480614894135,4.951575130846091
BEL,High income,Europe & Central Asia,2008,0.789976845480149,4.0,22.5944021362872,0.446905130727231,-0.343476136908251,13.9927407246937,1.9029881537735285,1.820793063889571,16.186686014783263,27.13420268464974,10.947534364751029,4.397011644186852,3.1177484920293805,4.405262332518252,4.946566952497626,3.7612001156935624,27.12974358989905,16.17878624706899,3.6888794541139363,4.934545041911755
BEL,High income,Europe & Central Asia,2009,0.804599572619861,4.9,22.6688095473577,-1.90644105515335,-2.69253471722568,12.8420817122469,1.9143206982445475,1.9029881537735285,16.194732009761214,27.114954205022844,10.920240376434144,4.2127544924980285,3.0675438037931233,4.242708201801502,4.892141603379371,3.828641396489095,27.13420268464974,16.186686014783263,3.7612001156935624,4.946566952497626
BEL,High income,Europe & Central Asia,2010,0.913639391631709,6.2,22.7432169584281,2.71031150254662,1.77618341639121,13.1286435724464,1.9759708037621757,1.9143206982445475,16.20386840283515,27.14169653504344,10.937845996862459,4.321935193962317,3.0754484326529155,4.341572929999047,4.959975432149765,3.912023005428146,27.114954205022844,16.194732009761214,3.828641396489095,4.892141603379371
BEL,High income,Europe & Central Asia,2011,1.3010029017038,6.7,22.7394586753701,1.93115502411325,0.613616927857308,12.9499394580106,2.0858640579263956,1.9759708037621757,16.216878430665854,27.160823983713804,10.943963308124511,4.400531269651234,3.079680879499196,4.397793732514981,4.885299011694481,4.02535169073515,27.14169653504344,16.20386840283515,3.912023005428146,4.959975432149765
BEL,High income,Europe & Central Asia,2012,0.620163579337378,7.7,22.735700392312,0.215803612089744,-0.403775116080638,12.6215764552248,2.1370752687086414,2.0858640579263956,16.223080065899136,27.162979694619413,10.939917454850066,4.398568181929011,3.04431521408594,4.395053566228871,4.8702077875573995,4.060443010546419,27.160823983713804,16.216878430665854,4.02535169073515,4.885299011694481
BEL,High income,Europe & Central Asia,2013,0.471340143966627,8.3,22.7319421092539,0.305494549070232,-0.166173060728624,12.6643780300003,2.1550983052601116,2.1370752687086414,16.227793466915436,27.166029983246034,10.938254371558438,4.377795312004524,3.040475859885721,4.3809186891458545,4.873739527216711,4.143134726391533,27.162979694619413,16.223080065899136,4.060443010546419,4.8702077875573995
BEL,High income,Europe & Central Asia,2014,0.44392928847521,9.1,22.7281838261959,1.76554038149924,1.31477462306464,12.5837894914118,2.185030836585997,2.1550983052601116,16.232232759403264,27.183531340940533,10.95131620582355,4.38421287278161,3.0262157487984993,4.386970898880564,4.817653752685095,4.174387269895637,27.166029983246034,16.227793466915436,4.143134726391533,4.873739527216711
BEL,High income,Europe & Central Asia,2015,0.579446241677791,9.4,22.7244255431378,1.47416433731927,0.887876358046185,12.5677314710087,2.1727315795309807,2.185030836585997,16.23802722130459,27.198165382485247,10.96015563063324,4.3591538202032165,3.0192913017960863,4.367899048879577,4.852058588151295,4.219507705176107,27.183531340940533,16.232232759403264,4.174387269895637,4.817653752685095
BEL,High income,Europe & Central Asia,2016,0.506300002451376,9.2,22.7244255431378,1.19350273007754,0.682454832714654,12.2484083375363,2.146563795224377,2.1727315795309807,16.24309022088116,27.210029749017487,10.966956879330205,4.387506155948376,3.0006255709335248,4.389723583359411,4.841685564685492,4.2626798770413155,27.198165382485247,16.23802722130459,4.219507705176107,4.852058588151295
BEL,High income,Europe & Central Asia,2017,0.385228018372369,9.7,22.7244255431378,1.47446761556785,1.08431151262542,12.4458285747277,2.144157948276478,2.146563795224377,16.246942500725574,27.22466677928152,10.977741444235901,4.436274180036788,3.0034305860158304,4.436093389460633,4.823603247062614,4.31748811353631,27.210029749017487,16.24309022088116,4.2626798770413155,4.841685564685492
BEL,High income,Europe & Central Asia,2018,0.455184695275022,10.7,22.6051880759519,1.87796847383565,1.41528937457539,12.343919956787,2.129036210053286,2.144157948276478,16.251494347279078,27.243272302823392,10.991794882500201,4.451956488934614,2.9939369203062527,4.436551002022801,4.829575113113238,4.343805421853684,27.22466677928152,16.246942500725574,4.31748811353631,4.823603247062614
BEL,High income,Europe & Central Asia,2019,0.540461327098122,10.2,22.604446776415,2.4428900448156,1.89071932044187,12.413251241175,2.129036210053286,2.129036210053286,16.256898960078367,27.267407589842197,11.010525243772081,4.424823294965941,3.0077453551697415,4.430428956256863,4.827745698806979,4.343805421853684,27.243272302823392,16.251494347279078,4.343805421853684,4.829575113113238
BEL,High income,Europe & Central Asia,2020,0.430996815099722,12.3,22.604446776415,-4.7929839083518,-5.20244011003201,12.0120090332978,2.121773779231944,2.129036210053286,16.261208927855034,27.218291041377586,10.95709963413988,4.366319555856379,2.999782585770335,4.38448449367885,4.764820812161067,4.356708826689592,27.267407589842197,16.256898960078367,4.343805421853684,4.827745698806979
BEL,High income,Europe & Central Asia,2021,0.411601996532257,11.7,22.604446776415,6.20759981274431,5.77134564278701,10.744807994195,2.1437133239715314,2.121773779231944,16.26532494746437,27.27851652296213,11.013208144494552,4.4858970857538205,2.944255954733996,4.50673403156954,4.807271026995321,4.553876891600541,27.218291041377586,16.261208927855034,4.356708826689592,4.764820812161067
