future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_MOZ_210,MOZ,39.202188328635245,62.649884308679994,48.2499815774557,1,95.5
id_MOZ_211,MOZ,39.202188328635245,56.24374940548309,48.2499815774557,1,95.5
id_MOZ_212,MOZ,39.202188328635245,52.83418219119319,48.2499815774557,1,95.5
id_MOZ_213,MOZ,39.202188328635245,51.25164900451604,48.2499815774557,1,95.5
id_MOZ_214,MOZ,39.202188328635245,72.7968381705292,48.2499815774557,1,95.5
id_MOZ_215,MOZ,39.202188328635245,40.150414596823566,48.2499815774557,0,95.5
id_MOZ_217,MOZ,39.202188328635245,49.836022491467425,48.2499815774557,1,95.5
id_MOZ_218,MOZ,39.202188328635245,41.18303848932414,48.2499815774557,0,95.5
id_MOZ_219,MOZ,39.202188328635245,39.22147714145324,48.2499815774557,0,95.5
id_MOZ_22,MOZ,39.202188328635245,52.68067872313861,48.2499815774557,1,95.5
id_MOZ_220,MOZ,39.202188328635245,52.638199115659816,48.2499815774557,1,95.5
id_MOZ_221,MOZ,39.202188328635245,41.48467985152817,48.2499815774557,0,95.5
id_MOZ_222,MOZ,39.202188328635245,41.957548534499054,48.2499815774557,0,95.5
id_MOZ_223,MOZ,39.202188328635245,39.537818082197205,48.2499815774557,0,95.5
id_MOZ_224,MOZ,39.202188328635245,48.36645737033956,48.2499815774557,1,95.5
id_MOZ_225,MOZ,39.202188328635245,44.66554917664004,48.2499815774557,0,95.5
id_MOZ_226,MOZ,39.202188328635245,40.23426363344735,48.2499815774557,0,95.5
id_MOZ_227,MOZ,39.202188328635245,37.859646744214295,48.2499815774557,0,95.5
id_MOZ_228,MOZ,39.202188328635245,49.19858902748324,48.2499815774557,1,95.5
id_MOZ_229,MOZ,39.202188328635245,36.21508027134248,48.2499815774557,0,95.5
id_MOZ_23,MOZ,39.202188328635245,41.30866684951147,48.2499815774557,0,95.5
id_MOZ_230,MOZ,39.202188328635245,35.08354303811736,48.2499815774557,0,95.5
id_MOZ_231,MOZ,39.202188328635245,46.13777457208039,48.2499815774557,0,95.5
id_MOZ_232,MOZ,39.202188328635245,64.65560819626235,48.2499815774557,1,95.5
id_MOZ_233,MOZ,39.202188328635245,59.619175368870266,48.2499815774557,1,95.5
id_MOZ_234,MOZ,39.202188328635245,54.18185517422722,48.2499815774557,1,95.5
id_MOZ_235,MOZ,39.202188328635245,41.51542145454397,48.2499815774557,0,95.5
id_MOZ_236,MOZ,39.202188328635245,46.84976111588783,48.2499815774557,0,95.5
id_MOZ_237,MOZ,39.202188328635245,39.04862236395544,48.2499815774557,0,95.5
id_MOZ_238,MOZ,39.202188328635245,35.67532581610351,48.2499815774557,0,95.5
id_MOZ_239,MOZ,39.202188328635245,35.87090324136493,48.2499815774557,0,95.5
id_MOZ_24,MOZ,39.202188328635245,64.30154896923206,48.2499815774557,1,95.5
id_MOZ_240,MOZ,39.202188328635245,45.067327645224005,48.2499815774557,0,95.5
id_MOZ_241,MOZ,39.202188328635245,47.52943528276989,48.2499815774557,0,95.5
id_MOZ_242,MOZ,39.202188328635245,30.17002767394502,48.2499815774557,0,95.5
id_MOZ_243,MOZ,39.202188328635245,46.9460881722438,48.2499815774557,0,95.5
id_MOZ_244,MOZ,39.202188328635245,52.5495693262621,48.2499815774557,1,95.5
id_MOZ_245,MOZ,39.202188328635245,44.03622959765167,48.2499815774557,0,95.5
id_MOZ_246,MOZ,39.202188328635245,30.130539000484397,48.2499815774557,0,95.5
id_MOZ_247,MOZ,39.202188328635245,54.24659855346617,48.2499815774557,1,95.5
id_MOZ_248,MOZ,39.202188328635245,71.86497970196307,48.2499815774557,1,95.5
id_MOZ_249,MOZ,39.202188328635245,54.2172848761103,48.2499815774557,1,95.5
id_MOZ_25,MOZ,39.202188328635245,41.0964756332397,48.2499815774557,0,95.5
id_MOZ_250,MOZ,39.202188328635245,39.72906270409678,48.2499815774557,0,95.5
id_MOZ_251,MOZ,39.202188328635245,55.44049987666092,48.2499815774557,1,95.5
id_MOZ_252,MOZ,39.202188328635245,41.56548932348174,48.2499815774557,0,95.5
id_MOZ_253,MOZ,39.202188328635245,50.50821380793077,48.2499815774557,1,95.5
id_MOZ_254,MOZ,39.202188328635245,53.006497089459415,48.2499815774557,1,95.5
id_MOZ_255,MOZ,39.202188328635245,56.63991144944141,48.2499815774557,1,95.5
id_MOZ_256,MOZ,39.202188328635245,39.9346788465268,48.2499815774557,0,95.5
id_MOZ_257,MOZ,39.202188328635245,45.28641540187486,48.2499815774557,0,95.5
id_MOZ_258,MOZ,39.202188328635245,47.08824955843259,48.2499815774557,0,95.5
id_MOZ_259,MOZ,39.202188328635245,61.72517424196106,48.2499815774557,1,95.5
id_MOZ_26,MOZ,39.202188328635245,44.14322466379019,48.2499815774557,0,95.5
id_MOZ_260,MOZ,39.202188328635245,45.92699157015102,48.2499815774557,0,95.5
id_MOZ_261,MOZ,39.202188328635245,61.390625791344426,48.2499815774557,1,95.5
id_MOZ_262,MOZ,39.202188328635245,69.75771977484257,48.2499815774557,1,95.5
id_MOZ_263,MOZ,39.202188328635245,46.355022087783986,48.2499815774557,0,95.5
id_MOZ_264,MOZ,39.202188328635245,36.65894245883128,48.2499815774557,0,95.5
id_MOZ_265,MOZ,39.202188328635245,45.892284696360015,48.2499815774557,0,95.5
id_MOZ_266,MOZ,39.202188328635245,41.20290642471625,48.2499815774557,0,95.5
id_MOZ_267,MOZ,39.202188328635245,54.36179365134289,48.2499815774557,1,95.5
id_MOZ_268,MOZ,39.202188328635245,42.28198076987258,48.2499815774557,0,95.5
id_MOZ_269,MOZ,39.202188328635245,40.28354243326776,48.2499815774557,0,95.5
id_MOZ_27,MOZ,39.202188328635245,38.885411685143744,48.2499815774557,0,95.5
id_MOZ_270,MOZ,39.202188328635245,66.0302142967234,48.2499815774557,1,95.5
id_MOZ_271,MOZ,39.202188328635245,50.3075356655441,48.2499815774557,1,95.5
id_MOZ_272,MOZ,39.202188328635245,41.29081161037199,48.2499815774557,0,95.5
id_MOZ_273,MOZ,39.202188328635245,67.7351655381495,48.2499815774557,1,95.5
id_MOZ_274,MOZ,39.202188328635245,28.343257120539953,48.2499815774557,0,95.5
id_MOZ_275,MOZ,39.202188328635245,67.5729962436675,48.2499815774557,1,95.5
id_MOZ_276,MOZ,39.202188328635245,27.883836770765033,48.2499815774557,0,95.5
id_MOZ_277,MOZ,39.202188328635245,41.83417230334014,48.2499815774557,0,95.5
id_MOZ_278,MOZ,39.202188328635245,33.3475052929336,48.2499815774557,0,95.5
id_MOZ_279,MOZ,39.202188328635245,48.20992077817103,48.2499815774557,0,95.5
id_MOZ_28,MOZ,39.202188328635245,37.934400862495075,48.2499815774557,0,95.5
id_MOZ_280,MOZ,39.202188328635245,49.01537132888891,48.2499815774557,1,95.5
id_MOZ_281,MOZ,39.202188328635245,50.81206208296992,48.2499815774557,1,95.5
id_MOZ_282,MOZ,39.202188328635245,47.14094848317089,48.2499815774557,0,95.5
id_MOZ_283,MOZ,39.202188328635245,52.863307279623584,48.2499815774557,1,95.5
id_MOZ_284,MOZ,39.202188328635245,45.539985408380986,48.2499815774557,0,95.5
id_MOZ_285,MOZ,39.202188328635245,49.13013491108311,48.2499815774557,1,95.5
id_MOZ_286,MOZ,39.202188328635245,47.19778191709801,48.2499815774557,0,95.5
id_MOZ_287,MOZ,39.202188328635245,46.42310146708997,48.2499815774557,0,95.5
id_MOZ_288,MOZ,39.202188328635245,53.03168472264021,48.2499815774557,1,95.5
id_MOZ_289,MOZ,39.202188328635245,72.15723418895368,48.2499815774557,1,95.5
id_MOZ_29,MOZ,39.202188328635245,49.897720235094475,48.2499815774557,1,95.5
id_MOZ_290,MOZ,39.202188328635245,45.260744387989064,48.2499815774557,0,95.5
id_MOZ_291,MOZ,39.202188328635245,46.59320232100697,48.2499815774557,0,95.5
id_MOZ_292,MOZ,39.202188328635245,50.548941885688286,48.2499815774557,1,95.5
id_MOZ_293,MOZ,39.202188328635245,38.38582299336198,48.2499815774557,0,95.5
id_MOZ_294,MOZ,39.202188328635245,36.99662144975271,48.2499815774557,0,95.5
id_MOZ_295,MOZ,39.202188328635245,37.60099734053937,48.2499815774557,0,95.5
id_MOZ_296,MOZ,39.202188328635245,56.24701138285542,48.2499815774557,1,95.5
id_MOZ_297,MOZ,39.202188328635245,55.56233662753296,48.2499815774557,1,95.5
id_MOZ_298,MOZ,39.202188328635245,41.044442984549285,48.2499815774557,0,95.5
id_MOZ_299,MOZ,39.202188328635245,51.28880489831658,48.2499815774557,1,95.5
id_MOZ_3,MOZ,39.202188328635245,54.896996919771816,48.2499815774557,1,95.5
id_MOZ_30,MOZ,39.202188328635245,40.57236504514439,48.2499815774557,0,95.5
id_MOZ_300,MOZ,39.202188328635245,72.65566376051126,48.2499815774557,1,95.5
id_MOZ_301,MOZ,39.202188328635245,37.38765487856766,48.2499815774557,0,95.5
id_MOZ_302,MOZ,39.202188328635245,61.59206775436581,48.2499815774557,1,95.5
id_MOZ_303,MOZ,39.202188328635245,50.423978990822754,48.2499815774557,1,95.5
id_MOZ_304,MOZ,39.202188328635245,66.76803460162928,48.2499815774557,1,95.5
id_MOZ_305,MOZ,39.202188328635245,32.25919003272653,48.2499815774557,0,95.5
id_MOZ_306,MOZ,39.202188328635245,45.602717433396975,48.2499815774557,0,95.5
id_MOZ_307,MOZ,39.202188328635245,50.97937837261442,48.2499815774557,1,95.5
id_MOZ_308,MOZ,39.202188328635245,53.84018495475767,48.2499815774557,1,95.5
id_MOZ_309,MOZ,39.202188328635245,61.503035771359755,48.2499815774557,1,95.5
id_MOZ_31,MOZ,39.202188328635245,60.89682000446733,48.2499815774557,1,95.5
id_MOZ_310,MOZ,39.202188328635245,51.864766795997234,48.2499815774557,1,95.5
id_MOZ_311,MOZ,39.202188328635245,41.9474082382664,48.2499815774557,0,95.5
id_MOZ_312,MOZ,39.202188328635245,62.99245105782388,48.2499815774557,1,95.5
id_MOZ_313,MOZ,39.202188328635245,41.03560146856409,48.2499815774557,0,95.5
id_MOZ_314,MOZ,39.202188328635245,32.16456790804426,48.2499815774557,0,95.5
id_MOZ_315,MOZ,39.202188328635245,72.3324702818644,48.2499815774557,1,95.5
id_MOZ_316,MOZ,39.202188328635245,39.8726628268448,48.2499815774557,0,95.5
id_MOZ_317,MOZ,39.202188328635245,26.35614289045372,48.2499815774557,0,95.5
id_MOZ_318,MOZ,39.202188328635245,52.526603774336515,48.2499815774557,1,95.5
id_MOZ_319,MOZ,39.202188328635245,44.85370901694743,48.2499815774557,0,95.5
id_MOZ_32,MOZ,39.202188328635245,40.94763435504598,48.2499815774557,0,95.5
id_MOZ_320,MOZ,39.202188328635245,70.12940872318248,48.2499815774557,1,95.5
id_MOZ_321,MOZ,39.202188328635245,44.24263736946859,48.2499815774557,0,95.5
