x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,coverage,density,x_log_signed_con_primary_energy_twh__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_electricity_access_pct__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.4364199483407622,0.1010886483381762,0.8999526636730947,0.8028455284552846,0.8643326039387309,4.348715012217841,9.299025949292783,4.149473277718219,"['>', '>', '<']",,,False
0.4364199483407622,0.1010886483381762,0.899842160488038,0.8028455284552846,0.8643326039387309,4.348715012217841,9.299025949292783,4.149410674062462,"['>', '>', '<']",,,False
0.4364199483407622,0.1010886483381762,0.8998390427485242,0.8028455284552846,0.8643326039387309,4.348715012217841,9.299025949292783,4.149408907761417,"['>', '>', '<']",,,False
0.4419702109843695,0.1024787817739342,0.8998687980192346,0.8008130081300813,0.869757174392936,4.352267110835178,9.384348099017211,4.149425765092032,"['>', '>', '<']",,,False
0.4427388357570259,0.1029609233174358,0.8999878340797443,0.8008130081300813,0.869757174392936,4.3537003215865315,9.4017172325875,4.149493202899829,"['>', '>', '<']",,,False
0.4417857534356695,0.1029322345136395,0.899976619233969,0.8008130081300813,0.869757174392936,4.35185631164286,9.40003016606634,4.149486849324193,"['>', '>', '<']",,,False
0.4427388357570259,0.1005717270094106,0.8999878340797443,0.8008130081300813,0.869757174392936,4.3537003215865315,9.253781763601593,4.149493202899829,"['>', '>', '<']",,,False
0.4426864956331783,0.1038708660305441,0.8999761982389172,0.8008130081300813,0.869757174392936,4.35365127455127,9.458848196744798,4.149486610816775,"['>', '>', '<']",,,False
0.4419702109843695,0.1024787817739342,0.8999545762122692,0.8008130081300813,0.869757174392936,4.352267110835178,9.384348099017211,4.1494743612339935,"['>', '>', '<']",,,False
0.4426864956331783,0.1079283506200847,0.8995329496500805,0.7967479674796748,0.8711111111111111,4.35365127455127,9.753093755562906,4.149235496045233,"['>', '>', '<']",,,False
0.4426864956331783,0.1080793913559806,0.8999294063545947,0.7967479674796748,0.8711111111111111,4.35365127455127,9.754150809892636,4.149460101689307,"['>', '>', '<']",,,False
0.4426864956331783,0.1080793913559806,0.899527817114575,0.7967479674796748,0.8711111111111111,4.35365127455127,9.754150809892636,4.149232588296594,"['>', '>', '<']",,,False
0.4548769331240578,0.1024692660319961,0.899986506670123,0.7926829268292683,0.8823529411764706,4.363502204986237,9.384178634540223,4.149492450879016,"['>', '>', '<']",,,False
0.4547731877740218,0.1000488640681403,0.8999917279030126,0.7926829268292683,0.8823529411764706,4.363398283875228,9.242806569055183,4.149495408877614,"['>', '>', '<']",,,False
0.4577704241894215,0.1016729063197652,0.899943277256607,0.790650406504065,0.884090909090909,4.368434018513089,9.364656471525558,4.149467960007365,"['>', '>', '<']",,,False
0.4577297404406122,0.1009423758263684,0.8999934993323728,0.790650406504065,0.884090909090909,4.368374617058281,9.282594951958124,4.1494964124500795,"['>', '>', '<']",,,False
0.4574746221486742,0.1018159297115388,0.8999796863164705,0.790650406504065,0.884090909090909,4.3680021244013085,9.37254346215294,4.149488586926389,"['>', '>', '<']",,,False
0.4594050212522409,0.1012400595996819,0.8999992127669386,0.7886178861788617,0.8858447488584474,4.369226281401713,9.316034189620996,4.149499649296969,"['>', '>', '<']",,,False
0.4594050212522409,0.1021402922751648,0.8998779326875337,0.7886178861788617,0.8858447488584474,4.369226281401713,9.378319988308917,4.149430940179332,"['>', '>', '<']",,,False
0.4594717297386333,0.1082355683537959,0.899976619233969,0.7845528455284553,0.8873563218390804,4.369279448317201,9.755243810206528,4.149486849324193,"['>', '>', '<']",,,False
0.4594717297386333,0.1080902182242237,0.899976619233969,0.7845528455284553,0.8873563218390804,4.369279448317201,9.75422658142464,4.149486849324193,"['>', '>', '<']",,,False
0.4594717297386333,0.1082355683537959,0.8998075368956051,0.7845528455284553,0.8873563218390804,4.369279448317201,9.755243810206528,4.149391058668928,"['>', '>', '<']",,,False
0.4645321272509369,0.1003396424636691,0.8998351459931248,0.782520325203252,0.8891454965357968,4.371782839353517,9.24891017519921,4.1494067001224835,"['>', '>', '<']",,,False
0.4645321272509369,0.1002597823463008,0.8996758959207387,0.782520325203252,0.8891454965357968,4.371782839353517,9.24723386529955,4.149316479766339,"['>', '>', '<']",,,False
0.4645321272509369,0.1012429820586998,0.8999452022343545,0.782520325203252,0.8891454965357968,4.371782839353517,9.316362473559934,4.149469050569996,"['>', '>', '<']",,,False
0.4647211922855809,0.1010886483381762,0.8999911240407733,0.782520325203252,0.8891454965357968,4.371795071407129,9.299025949292783,4.149495066769975,"['>', '>', '<']",,,False
0.4675871605619689,0.1019513997333022,0.8995404633182024,0.7804878048780488,0.8930232558139535,4.373063663456883,9.374956028249716,4.149239752783103,"['>', '>', '<']",,,False
0.4675871605619689,0.101840411614811,0.8999759404000218,0.7804878048780488,0.8930232558139535,4.373063663456883,9.372979456840548,4.149486464742638,"['>', '>', '<']",,,False
0.4716822673516466,0.1036669972921821,0.8999496345365511,0.7764227642276422,0.8946135831381733,4.376503237967049,9.44323843970068,4.149471561613644,"['>', '>', '<']",,,False
0.4718810881514656,0.1036657400646366,0.8999761024442319,0.7764227642276422,0.8946135831381733,4.377296822396785,9.443164507496446,4.1494865565459635,"['>', '>', '<']",,,False
0.4716822673516466,0.1013062897162745,0.8999496345365511,0.7764227642276422,0.8946135831381733,4.376503237967049,9.32347391192944,4.149471561613644,"['>', '>', '<']",,,False
0.4733565375209513,0.1001775441438363,0.8999791769238549,0.774390243902439,0.8964705882352941,4.378452914203811,9.245507638022854,4.149488298338871,"['>', '>', '<']",,,False
0.4735510480081585,0.1011366986731535,0.899995609380314,0.774390243902439,0.8964705882352941,4.378631233875529,9.304423511118896,4.149497607861007,"['>', '>', '<']",,,False
0.4733565375209513,0.1011987531573061,0.8999790943800283,0.774390243902439,0.8964705882352941,4.378452914203811,9.311394178752296,4.149488251575103,"['>', '>', '<']",,,False
0.4733565375209513,0.1080730821580875,0.8998759886335952,0.7703252032520326,0.8981042654028436,4.378452914203811,9.754106655149146,4.149429838809417,"['>', '>', '<']",,,False
