x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,vulnerability_indicator
4.840843153848129,9.862463046245704,4.072759292987744,1
4.4888805152684,36.74684963212861,4.070329516941152,1
4.447307051256237,28.355806705853457,3.966275113699664,1
4.696066469925684,23.672441279952324,3.901344829946521,1
4.331531751470684,28.358846449272612,3.829845953291693,1
4.159258608414131,11.053862475756354,3.980284840138584,0
4.16820941304092,33.97562737337892,3.763650432936195,1
4.425224640975808,17.939889800308848,3.918986130068953,0
4.214382804474857,20.36830046613136,4.091409427742179,0
3.835937023774189,13.587479938441078,4.0417316245245205,0
4.280417331517592,30.468342670291115,3.907443668724304,1
4.637182251862406,28.69137305675161,4.025772957454702,1
4.044858065581874,15.026132053285492,3.990532293052188,0
4.632560920569208,24.226101756467823,3.909562189680355,1
4.752332031536513,20.62653308358187,4.122832550528762,1
4.0535477365030825,33.65708444935125,4.191234429368047,0
4.2282151600195865,1.0161902627398334,3.8743900019734143,0
4.68617478434438,12.722807119518198,3.9329561268666344,1
4.578260452651707,19.146828661353563,3.8166737878498487,1
4.648627544338668,32.16182186987913,3.859328234073392,1
4.532538410621071,28.135784339967373,4.003745659585423,1
4.1744695475577025,31.985762278761324,4.049887568753886,0
4.2865896587782775,18.86986684446603,4.106209296010201,0
3.803785589318649,26.325609210968828,4.1904726767104234,0
4.360201382150187,10.114876477021117,3.9664304740456178,0
4.1796547327824936,12.961726325976011,3.966161462522015,0
4.791872243406324,10.021714508924532,4.103874104260871,1
4.361110421098536,20.517845237188588,4.048659377848194,0
4.091584575619443,17.73502262993121,3.80639269218629,0
3.809632451028048,14.862758081092224,3.927846988080753,0
4.664175359687048,17.060856261389674,3.965434940771349,1
4.050374947512283,30.95746329048136,3.8717834824245703,0
4.758469826183324,14.271487517479486,3.9879282458280088,1
4.21664643201307,18.71766210579591,3.940656433305531,0
4.623952885142469,32.98768758187184,4.021205112700344,1
4.038222705146236,5.830923450459036,4.0840018090219825,0
4.644804167555863,17.226354044414535,4.191670242343907,1
4.061292763967572,23.36691786192428,4.03892349177136,0
4.378164291674017,11.793333017528992,4.1131738139407235,0
4.413659723358888,3.5224380098973755,3.746985741592779,1
4.253429239404362,12.405991343289402,3.945099430712528,0
4.920732382878879,18.33045065719099,3.7763976585477343,1
4.136825107182171,17.021533778318762,3.963486762287072,0
4.692808454649095,15.985168894686108,3.939969553677153,1
4.225177941912484,7.772359873241534,3.93053391381315,0
4.1674692651403324,4.632992749287176,3.942638074960699,0
4.335960589111991,18.13302054552818,4.030939505089351,0
4.064901947328027,23.61595836197269,3.8546735701931247,0
4.684761258237229,31.620621044138904,3.967646706007516,1
4.467638728949413,23.91986763082333,3.8922345437156434,1
4.045425744246643,30.271770775090893,3.927316718252281,0
4.626438416535731,41.677120857651126,4.087311086166421,1
4.596960197306137,10.48435790628346,4.018609820132337,0
3.656597226912204,20.936330957100893,3.9155391427717094,0
4.439664463282933,20.48508055190568,3.949746009731949,0
4.244021941707934,23.986908804615886,3.92436579422981,0
4.313433072323056,28.87757383336737,4.037332520737937,0
4.307367639800523,18.56076681537231,3.908579964577696,1
4.29717246291033,22.45235586718328,4.201197737416181,0
4.681403901863364,27.67606997064678,4.006388900390253,1
4.161552126386258,12.800438394085836,4.096028426301122,0
4.169257074997944,15.98641683925061,4.154603380104571,0
4.325199841220936,28.24703958203022,3.9343158456541465,0
4.362505379738035,23.381537137633984,3.906059652344501,0
4.7807236529481845,18.506120158849377,3.992013858831197,1
4.521811589949669,21.660057679861215,3.761436580101048,1
