con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
68.6498667993491,6.175180850853022,1.907276224171899,0
87.13754364728774,5.2489629105554725,1.8450364680519544,1
91.01034030050644,6.173805072189946,2.0842755547151115,1
65.04845445759355,5.701330039957111,1.7115837034143977,0
92.04084272688064,5.4463041121787406,1.6418221146156955,1
89.36584257560557,5.259946095224962,1.6962668306869872,1
79.07189722777036,5.443618599133087,1.572524891682693,0
89.47867209303251,6.329772370678743,1.5460651940026624,1
78.55018659609055,6.2702631444852255,1.725206709688508,1
100.0,5.183330593724189,1.6015256846230563,1
48.983459635131574,6.929084014752315,1.8310786682369529,0
84.00824970447061,6.359353405896999,1.5292711687725358,1
77.21875282341233,5.9091998051388686,1.4476419660255588,0
100.0,6.13539674440655,1.9955058951636375,1
45.10601244247781,6.318578861611578,2.123070899223939,0
54.7790152847007,5.766371754571709,1.9198135313325884,0
72.70699305899382,5.410473505709585,1.6014318246981911,0
44.99681661195621,6.747891934178811,1.7166433110584327,0
57.19626239068315,6.131737262604019,1.5163488241344023,0
69.85790684637152,6.708611269516574,1.4873385386444948,1
81.45064750816866,5.390058582335417,1.7542864299764585,1
96.10854419546465,6.009080801336008,2.0903062957477765,1
99.46792103276611,4.776923956704614,1.834992628478198,1
96.247562629772,6.241338102610486,1.8586766042030736,1
60.34101730958831,5.586418378633207,1.7430040021077882,0
93.5949933574945,5.898067467256808,1.6895815066316775,1
97.6582639363165,6.45005468163179,2.166531815129424,0
74.3830929530051,5.659490928095346,2.1929023185748244,0
80.02606385126828,5.67006699940389,1.705656974601887,1
95.23639080277437,5.180622398662534,1.4480196213258851,1
69.55256809194165,6.3799452813857425,1.6449616246050178,0
64.43655396445376,5.224136194409279,1.7156556066757305,0
67.15346306752485,6.877581195571841,1.5778464325945922,0
96.46071668603408,5.992637504677867,1.5907506784450325,1
91.18916428127886,6.693343946255483,1.432905864953128,1
96.9895978765606,6.172135768188783,1.1009635966309292,1
57.650354019655005,7.169772109809409,1.2781906920025552,0
100.0,5.96924015695777,1.903029344262566,1
59.07045105183481,5.916759712033974,1.3719248939780058,0
77.34278344127402,7.214612559991736,1.683560295792676,0
100.0,5.487967161708691,1.8706171714708997,1
86.84252043020334,6.351673868292907,1.6589964995356803,1
74.26504330493336,6.431998931971512,1.2380969138335152,1
95.74513782223131,5.547350186678138,1.5436839446809183,1
76.97722636350287,5.432766728938411,1.2730010876416071,1
74.59092590498823,5.986536020326591,1.3032362822779942,0
45.69200539701095,6.115079038024876,1.4467116945772598,0
86.87055665536431,6.0667556650644405,1.3431847195959348,1
64.37815032041443,4.7069168865285915,1.794655164673272,0
88.36814012849655,5.190690263398875,1.7633075858541805,1
74.44470851377113,5.7741164466652934,1.6811933625604114,1
86.63441133784244,5.508620036375429,1.2655296787595336,1
79.4304573162768,5.860644158053884,1.2919640383501398,1
85.14902741985227,5.642219099256654,1.4393103383628694,1
49.28191580052703,5.701594057332366,1.5822027952267288,0
60.47831770422797,5.772592788679813,2.1852613285788114,0
78.83521143502364,5.985647971775345,1.3691865515107826,0
53.828334924876536,5.641490195330804,1.866843594201621,0
94.14422999323094,4.861860945013648,1.7848045724351278,1
68.37953530312603,6.308504207783357,1.5382598138026342,0
72.06089911385371,6.063458867071266,1.551692465880424,0
61.27636226935615,6.555310275204716,1.7687114384488951,0
90.0019479155238,6.36025012045561,1.630049686605055,1
72.8136818311409,6.247705481197294,1.304312647276191,0
92.5053124698577,6.355968902932738,1.6860224571812217,1
41.31725154378943,5.257649278414536,1.7448391220586603,0
85.13574970706873,5.450059159949086,1.2316415821989974,1
54.362950379760534,5.487726781191579,1.5808584702016215,0
86.39791770594798,5.923956999813545,1.5245125578547662,1
72.87171035337357,5.7271211329560625,1.3417400478608277,1
76.43658846421243,5.446159120615918,1.8505079421731023,0
93.93782956228978,6.242910085543858,1.7079960290729292,1
49.27695995390573,6.357973465150428,1.7419900055308215,0
70.84557180979911,5.260249240072146,1.2900638076797284,0
69.63093309960806,5.660180727820543,1.6626263092399896,0
100.0,6.335900850386015,1.7631352559387397,1
71.55600192526339,6.51435902343512,1.523998288964199,0
68.96831556292904,6.0037826070366025,2.0693371059380996,0
86.57390233691322,5.810561518271446,1.9667167835166048,1
74.5239124194348,5.789836481364176,1.5883942444545998,0
74.14824974090104,5.264618163325657,1.3788378260987642,1
87.12259790924716,5.504678756172668,1.5494573817666502,1
83.04268702639254,7.107969432415976,1.4219676034566824,1
71.23347731266574,6.6178529709149725,1.7524683034416728,0
90.87185491329922,5.925796226268273,2.006565969400303,1
45.55975851195605,5.559699002771944,1.7126722325701618,0
47.58006210334683,5.709940351093035,1.6393523952674296,0
99.45513900852067,5.761242342183707,1.507625263799262,1
85.83975881609422,5.890936981991711,1.73870178137748,1
75.97726670406172,6.111722079145499,1.4604786980308675,0
92.97201633079402,5.769418187786479,1.4837423761740274,1
68.89114784461441,6.339000284021085,1.7044362449270718,0
100.0,6.819022983740473,1.805748094301861,1
62.343772387379666,5.813547157074732,1.237904286542667,0
71.95600546619195,6.337909858177934,2.2506244084376466,0
69.59531835113987,5.241363110309903,1.8306012125029512,0
74.40944995418758,5.324604022423938,1.509784031695628,0
100.0,5.729153645279038,1.5140020152877007,1
87.87735341874782,5.560450772523791,2.070588488151438,1
67.44149158230226,6.1220834470519785,1.7942747123111622,0
85.71266589067969,6.6295080419535815,1.509802264247469,1
69.3223923904471,5.611079050625471,1.618699891230731,0
58.16786070485744,4.933043500202153,1.3422184846838967,0
73.27711249753091,6.264000779726445,1.6552314140514106,0
95.30342151750456,6.281558172603743,1.8687189226327412,1
89.6696300049272,6.545410499216932,1.6966442039872214,1
86.438032326859,5.691633071373308,1.5524769533207807,1
85.39335684024334,5.7977202516789434,1.7575347904041203,1
94.2777842703727,6.168119576218221,1.9067147972555727,1
84.20738825288737,5.49001095032017,1.5676427365488896,1
78.84356544750105,6.361452812046535,1.5263613026262006,0
86.57360932628345,6.303714212764593,1.9777025142656648,1
69.88633874895889,5.973236723710108,1.7920779007365015,0
67.38158157911471,5.862040409648339,1.7094698418811027,0
78.67579438950762,6.095647122841464,1.949076606368976,0
80.39780306798744,6.543803794703876,2.0060320331072683,0
71.04829752651122,6.841861356352817,1.8157103226234783,0
82.77048213804241,4.460186258003904,1.6096413938019198,1
74.18865384376782,4.721347404565116,1.5464837580551063,0
85.12602732406927,6.436601242475148,2.060715643338434,1
91.81047577374464,6.459365211527919,1.8500900237976,1
72.3035914352889,6.0299617708902975,1.1673620889656056,1
69.99000214751095,6.540657426754222,1.6192001796368525,0
94.0854255547328,5.720123763528915,2.0468345721833625,1
82.87440928463127,4.306698148537754,1.8271043858507627,1
66.65647692705322,6.462525390446922,1.6855483635465702,0
82.50596407739826,5.576066852279296,1.8764783656965087,1
91.79345337287684,5.619667130526955,1.950509603962156,1
100.0,5.295589114377258,1.3593231314375855,1
99.9306020538917,6.670344454624239,1.3204017558739094,1
54.782241113869496,5.23459047691879,1.7054506575454036,0
73.11341061773672,6.653358033133953,1.5023426060708842,0
75.81317938587414,4.6585187980837315,1.4882652247198116,1
84.46051913169734,5.549579144281398,1.2696149975981093,1
100.0,5.557252611710287,1.555529477410965,1
88.82094661442838,5.6533348624066315,1.3607737036894263,1
93.4722235886562,5.266073768443002,1.7318844549409729,1
85.9165512213342,5.299646837810937,1.4979668250377378,1
86.15429722553222,6.10998725707254,1.6781367439602066,1
90.1132132887974,5.652313368938524,1.5949657541280458,1
78.51576395967444,5.1954518158957415,2.123050860764851,0
86.84436393214261,6.154875009717459,1.8097116432543212,1
74.56649330646869,4.748759766231215,1.5230433504028462,1
74.58252905302223,5.907172039723273,1.680785080775229,0
62.850934975201795,5.605960889994497,1.8131406771254643,0
70.56919891747367,5.740017485447475,1.8249047667790157,0
55.713026726203566,6.140913185717742,1.8619465313357697,0
69.0974585996473,6.340338639103134,1.6124489132610986,0
62.93615877334955,6.396934108035038,1.983027591769721,0
71.89835048016587,4.86641394349006,1.694824921531266,0
89.83462854770735,6.453158974873028,1.824673454566478,1
68.71092602633188,6.911849927678159,1.672550898598371,0
72.56066739491943,5.746437207062977,1.7147767168423702,0
61.390515319802795,5.706979288276013,1.1846640880588135,0
92.88579286213582,4.781447202707272,1.5773135072515887,1
89.32080462373685,7.137190031751398,1.498475087308864,1
57.09831116572239,5.555537071240623,1.308214198408124,0
65.4082541890156,5.270217685659319,1.8608305231678048,0
80.00712809281382,6.544824032270019,2.010124923832211,0
64.44276858658023,5.56289698700676,1.5748057272664522,0
88.21385788781745,6.285819384398852,1.8763261795622004,1
54.84041023332889,7.411383530073691,1.911871475129702,0
64.0330062635993,6.137201875930456,1.7307111248243887,0
100.0,6.165546084279358,1.4649181044648194,1
51.9293271637419,6.2244144230815905,1.5365493692244827,0
87.0978839531754,4.8877451762002275,1.514913329811426,1
56.20680103012797,4.890111508253519,1.8129203432895564,0
100.0,6.175771233233527,1.577662854014794,1
63.70105273404573,6.3232515400191565,1.7170463870452526,0
66.81725471234209,6.27921504468653,1.201602561215942,0
80.73952825818779,6.547795938366445,1.8674650755887612,0
79.06847381672648,5.542540534332113,1.55399778286352,1
