future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_JPN_309,JPN,1156.9285210437156,1170.2132675994544,1087.8404723653855,1,760.3
id_JPN_31,JPN,1156.9285210437156,956.9923646719928,1087.8404723653855,0,760.3
id_JPN_310,JPN,1156.9285210437156,1149.7140574225443,1087.8404723653855,1,760.3
id_JPN_311,JPN,1156.9285210437156,1098.1841270440864,1087.8404723653855,1,760.3
id_JPN_312,JPN,1156.9285210437156,1019.5483899642578,1087.8404723653855,0,760.3
id_JPN_313,JPN,1156.9285210437156,1112.0405702391995,1087.8404723653855,1,760.3
id_JPN_314,JPN,1156.9285210437156,950.70633176105,1087.8404723653855,0,760.3
id_JPN_315,JPN,1156.9285210437156,1084.206827727986,1087.8404723653855,0,760.3
id_JPN_316,JPN,1156.9285210437156,1019.119909589546,1087.8404723653855,0,760.3
id_JPN_317,JPN,1156.9285210437156,1182.208383917232,1087.8404723653855,1,760.3
id_JPN_318,JPN,1156.9285210437156,1024.5100463719114,1087.8404723653855,0,760.3
id_JPN_319,JPN,1156.9285210437156,997.1514042216164,1087.8404723653855,0,760.3
id_JPN_32,JPN,1156.9285210437156,1135.200638645255,1087.8404723653855,1,760.3
id_JPN_320,JPN,1156.9285210437156,1051.194204217445,1087.8404723653855,0,760.3
id_JPN_321,JPN,1156.9285210437156,1089.2801673691174,1087.8404723653855,1,760.3
id_JPN_322,JPN,1156.9285210437156,1223.56396349866,1087.8404723653855,1,760.3
id_JPN_323,JPN,1156.9285210437156,1098.407874112667,1087.8404723653855,1,760.3
id_JPN_324,JPN,1156.9285210437156,1045.6862092171089,1087.8404723653855,0,760.3
id_JPN_325,JPN,1156.9285210437156,1109.6336336749875,1087.8404723653855,1,760.3
id_JPN_326,JPN,1156.9285210437156,979.0926636178629,1087.8404723653855,0,760.3
id_JPN_327,JPN,1156.9285210437156,948.6461296356024,1087.8404723653855,0,760.3
id_JPN_328,JPN,1156.9285210437156,1254.0314005643702,1087.8404723653855,1,760.3
id_JPN_329,JPN,1156.9285210437156,1110.219093939806,1087.8404723653855,1,760.3
id_JPN_33,JPN,1156.9285210437156,1068.4576874427164,1087.8404723653855,0,760.3
id_JPN_330,JPN,1156.9285210437156,1200.0970505481396,1087.8404723653855,1,760.3
id_JPN_331,JPN,1156.9285210437156,1036.9494404183197,1087.8404723653855,0,760.3
id_JPN_332,JPN,1156.9285210437156,1221.4738207229277,1087.8404723653855,1,760.3
id_JPN_333,JPN,1156.9285210437156,1014.8290623939516,1087.8404723653855,0,760.3
id_JPN_334,JPN,1156.9285210437156,1026.6736818311033,1087.8404723653855,0,760.3
id_JPN_335,JPN,1156.9285210437156,1042.7159731135432,1087.8404723653855,0,760.3
id_JPN_336,JPN,1156.9285210437156,1054.4677679859558,1087.8404723653855,0,760.3
id_JPN_337,JPN,1156.9285210437156,1231.2821159743407,1087.8404723653855,1,760.3
id_JPN_338,JPN,1156.9285210437156,1145.1219226035853,1087.8404723653855,1,760.3
id_JPN_339,JPN,1156.9285210437156,1004.116594307078,1087.8404723653855,0,760.3
id_JPN_34,JPN,1156.9285210437156,1115.2782818139406,1087.8404723653855,1,760.3
id_JPN_340,JPN,1156.9285210437156,1015.9287576432944,1087.8404723653855,0,760.3
id_JPN_341,JPN,1156.9285210437156,1030.6218090129828,1087.8404723653855,0,760.3
id_JPN_342,JPN,1156.9285210437156,1044.0410046811908,1087.8404723653855,0,760.3
id_JPN_343,JPN,1156.9285210437156,1143.229409512403,1087.8404723653855,1,760.3
id_JPN_344,JPN,1156.9285210437156,1114.522489578129,1087.8404723653855,1,760.3
id_JPN_345,JPN,1156.9285210437156,1154.821018857756,1087.8404723653855,1,760.3
id_JPN_346,JPN,1156.9285210437156,1111.2044947565855,1087.8404723653855,1,760.3
id_JPN_347,JPN,1156.9285210437156,1166.5792272872432,1087.8404723653855,1,760.3
id_JPN_348,JPN,1156.9285210437156,1178.0338090586606,1087.8404723653855,1,760.3
id_JPN_349,JPN,1156.9285210437156,1059.867615022021,1087.8404723653855,0,760.3
id_JPN_35,JPN,1156.9285210437156,1114.9873704292604,1087.8404723653855,1,760.3
id_JPN_350,JPN,1156.9285210437156,1006.9091785055858,1087.8404723653855,0,760.3
id_JPN_351,JPN,1156.9285210437156,1042.6970472109947,1087.8404723653855,0,760.3
id_JPN_352,JPN,1156.9285210437156,1061.8349935659703,1087.8404723653855,0,760.3
id_JPN_353,JPN,1156.9285210437156,1070.344192357747,1087.8404723653855,0,760.3
id_JPN_354,JPN,1156.9285210437156,1074.5199203923746,1087.8404723653855,0,760.3
id_JPN_355,JPN,1156.9285210437156,1195.5593548919858,1087.8404723653855,1,760.3
id_JPN_356,JPN,1156.9285210437156,1035.086003528874,1087.8404723653855,0,760.3
id_JPN_357,JPN,1156.9285210437156,1124.7966181041224,1087.8404723653855,1,760.3
id_JPN_358,JPN,1156.9285210437156,1160.075724838009,1087.8404723653855,1,760.3
id_JPN_359,JPN,1156.9285210437156,1088.835736454518,1087.8404723653855,1,760.3
id_JPN_36,JPN,1156.9285210437156,1008.0768576087618,1087.8404723653855,0,760.3
id_JPN_360,JPN,1156.9285210437156,1152.778082017525,1087.8404723653855,1,760.3
id_JPN_361,JPN,1156.9285210437156,1158.1300139648283,1087.8404723653855,1,760.3
