con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.3066351543721963,0.8993495297372214,0.8994129644847417,0.834,0.748653500897666,70.2552455146393,6.643604221878186,1.9783515140444716,"['>', '<', '<']",,,False
0.3134918968666789,0.8999618325440072,0.8999821342452835,0.832,0.7522603978300181,70.48566893101014,6.645702202280325,1.9789689562891957,"['>', '<', '<']",,,False
0.3134918968666789,0.8999989120821709,0.8994740455015444,0.832,0.7522603978300181,70.48566893101014,6.645722064630329,1.9784286278748584,"['>', '<', '<']",,,False
0.3208502867743295,0.8987387233228527,0.8994342707117365,0.828,0.7568555758683729,70.76985265369991,6.641549540245859,1.9783784128235136,"['>', '<', '<']",,,False
0.3212613860890464,0.8997867158815852,0.8998602360785621,0.828,0.7568555758683729,70.77640671852046,6.6452443982661915,1.9789161874508427,"['>', '<', '<']",,,False
0.3208502867743295,0.8987001654064636,0.8994342707117365,0.828,0.7568555758683729,70.76985265369991,6.641461901433768,1.9783784128235136,"['>', '<', '<']",,,False
0.3279579504587835,0.8996046142284337,0.8994122371977874,0.824,0.7615526802218114,70.97019047509214,6.644561213687799,1.9783505958560428,"['>', '<', '<']",,,False
0.3279579504587835,0.8990580537898353,0.8994122371977874,0.824,0.7615526802218114,70.97019047509214,6.64251070148021,1.9783505958560428,"['>', '<', '<']",,,False
0.3334558928461247,0.8998529038433238,0.8992126500809257,0.822,0.7653631284916201,71.11168776423708,6.645492713391026,1.9780986202360769,"['>', '<', '<']",,,False
0.3334558928461247,0.8997799958107509,0.8992126500809257,0.822,0.7653631284916201,71.11168776423708,6.645219186805009,1.9780986202360769,"['>', '<', '<']",,,False
0.336928060140658,0.8990991711086543,0.8999756478390476,0.82,0.7677902621722846,71.29222623454069,6.642664959926719,1.978968743803534,"['>', '<', '<']",,,False
0.336928060140658,0.899885371708428,0.8999929442167485,0.82,0.7677902621722846,71.29222623454069,6.645614521976223,1.978969310408851,"['>', '<', '<']",,,False
0.3384699513803038,0.8997921051756853,0.899661989398761,0.818,0.768796992481203,71.40115684534605,6.645264617097563,1.9786659041117447,"['>', '<', '<']",,,False
0.3390058585662914,0.8999272320608158,0.8997123379084411,0.818,0.768796992481203,71.49382104203382,6.645683667882609,1.9787294683193977,"['>', '<', '<']",,,False
0.339038046563043,0.8997764572986886,0.8994122371977874,0.818,0.768796992481203,71.49938669769202,6.645205911489659,1.9783505958560428,"['>', '<', '<']",,,False
0.3409598400833875,0.8999524459109325,0.8994888884765109,0.816,0.769811320754717,71.56385000132478,6.645697174154282,1.9784473668990905,"['>', '<', '<']",,,False
0.3409598400833875,0.8999504632834235,0.899481471487748,0.816,0.769811320754717,71.56385000132478,6.645696112122675,1.9784380030665385,"['>', '<', '<']",,,False
