iso_alpha_3,year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,cpia_public_sector_management_quality_score,agricultural_land_pct,arable_land_pct,cereal_yield_kg_per_hectare,crop_production_index,food_production_index,fertilizer_consumption_kg_per_ha_arable_land,renewable_energy_output_pct,energy_use_kg_of_oil_equivalent_per_capita,population_in_urban_agglomerations_over_1m_pct,electricity_consumption_kwh_per_capita,fossil_fuel_energy_consumption_pct
MUS,2017,1264887.0,0.0901672663767558,17.3456235973068,9.4,19.3540310465699,30815020063.5988,3.93798380632353,24361.8758542058,3.84430800639895,17.5282666855876,11.6831460017613,60.344208720622,,43.064596895343,37.5563345017526,5234.8,95.77,97.65,257.613333333333,20.1991022763706,1156.15517897714,,2317.99362314578,0.0
MUS,2018,1265577.0,0.0545354541381391,16.9671031619291,9.2,19.3740610916375,32049697974.7525,4.00674057198549,25324.1785958124,3.9500354872734,17.3385214007782,11.1569718760774,58.5675023395557,,43.064596895343,37.5563345017526,5272.7,83.33,90.05,187.12,20.9274992015331,1142.14424076921,,2330.16244764246,0.0
MUS,2019,1265985.0,0.0322330642925213,18.9239802224969,8.9,19.3940911367051,32976346082.7474,2.89128499346516,26047.9753573284,2.85812532389771,16.6696822824233,10.3699968047305,60.3459360407147,,43.064596895343,37.5563345017526,6880.0,88.44,94.99,194.88,21.9524103831891,1163.15179238921,,2412.35085723764,0.0
MUS,2020,1266014.0,0.00229068020969373,20.1235253296322,9.4,19.4141211817727,28179429319.6688,-14.5465381490166,22258.3868106268,-14.5484955921362,16.4140798213984,10.6686355036685,55.3610157089461,,43.064596895343,37.5563345017526,8942.5,70.56,80.3,150.48,24.1485079805691,1025.83744169656,,2164.27306491081,0.0
MUS,2021,1266334.0,0.0252729878913446,18.1400401069519,8.6,19.4341512268403,29138600357.748,3.40379866177662,23010.2013826905,3.37766873430745,18.0229822432452,11.5598454642265,60.7673543178385,,43.064596895343,37.5563345017526,8640.6,74.1,83.6,186.493333333333,21.682820855615,1072.42945671071,,2211.89670339737,0.0
MUS,2022,1262523.0,-0.301401216835277,,,19.4541812719079,31671638337.6322,8.69306675264066,25085.9891959451,9.02116317337462,18.0660918735828,11.8013954595079,67.0292948520561,,43.064596895343,37.5563345017526,9247.2,67.76,84.4,126.413333333333,,1095.73879704883,,2334.2149014315,0.0
MUS,2023,1248647.0,-1.1051534726941,,,19.4742113169755,33257728334.3033,5.00791900868131,26635.0124048697,6.17485400645448,17.8391234046561,11.5004474027095,69.0411453509364,,43.043264897346,37.5563345017526,11643.4,,,101.16,,1166.63966960327,,2465.06818980865,0.0
MUS,2024,1245779.0,-0.2299528038748,,,,34895712377.9512,4.92512304864294,28011.1579806299,5.16667893688918,17.7933931023342,11.0868323583371,67.1117611086111,,,,,,,,,,,,
MEX,1960,36724615.0,,,,,,,,,,,8.50552147239264,,,,,,,,,,26.1324482230787,,
MEX,1961,37890118.0,3.12431006208309,,,,,5.00000000072309,,1.7701917694359,,,8.41248587570622,,50.5753748810412,10.0347231153065,1104.9,23.22,18.29,9.79135694878761,,,26.5764677745263,,
MEX,1962,39129200.0,3.21786520378848,,,,,4.66441467253127,,1.35006650642337,,,8.5691052631579,,50.5048998173821,9.94881555595566,1124.5,24.59,19.5,10.5274043433299,,,27.0072963413512,,
MEX,1963,40424065.0,3.2556284602266,,,,,8.10688692761114,,4.6440035154278,,,8.32014150943396,,50.468890660768,9.90766223411096,1130.1,26.3,20.42,14.4859813084112,,,27.4375597802942,,
MEX,1964,41772049.0,3.28021557071982,,,,,11.9054807657866,,8.29429095834888,,,7.63306772908367,,50.4380256693845,9.86650891226626,1302.0,29.77,22.45,15.0238790406674,,,27.8725805382446,,
MEX,1965,43174477.0,3.30220788165866,,,,,7.09999999747173,,3.62109187320065,25.6495604395604,18.6511721611722,7.63424908424908,,50.4020165127704,9.82535559042156,1335.6,32.39,24.15,17.6380104712042,,,28.3074581308767,,
MEX,1966,44629106.0,3.31367366037443,,,,,6.09613930256681,,2.63807045804295,26.2379605263158,18.779375,7.4710197368421,,50.3685794387716,9.78420226857687,1290.0,33.83,26.11,20.8675078864353,,,28.7508201486268,,
MEX,1967,46129608.0,3.30687527382857,,,,,5.85492487897324,,2.41168021730715,26.9716265060241,19.1579819277108,6.86774096385542,,50.3299981995422,9.73790478150158,1371.4,34.03,26.75,22.7483359746434,,,29.2062616270227,,
MEX,1968,47668303.0,3.28116698641116,,,,,9.42327881831926,,5.89118219634901,27.4052861035422,19.6867302452316,7.03792915531335,,50.2939890429281,9.69675145965688,1430.4,35.12,27.18,26.4546949602122,,,29.6818181255582,,
MEX,1969,49233194.0,3.23014011303745,,,,,3.41862002349839,,0.131429927580754,27.9119704433498,20.0256650246305,7.54647783251231,,50.2631240515445,9.65559813781219,1492.7,33.43,27.34,29.877357485349,,,30.1798335488857,,
MEX,1970,50814953.0,3.16225908612736,,,,,6.50248403469675,,3.18729327491707,30.6047072072072,22.039954954955,7.75461711711712,,50.2250572288382,9.09899945986265,1540.8,35.47,28.99,30.4003279059249,,,30.609372009062,,
MEX,1971,52412558.0,3.09555574369582,,,,,3.76246768495716,,0.599648629534883,29.6430816326531,22.0240612244898,7.64040816326531,,49.8665089122663,9.09951387638571,1530.0,37.61,30.08,34.7492226807621,,,30.9260120446707,,
MEX,1972,54030168.0,3.03963381322988,,,,,8.22880731245257,,4.98854344733381,29.788,21.7847787610619,8.06017699115044,,49.9755652151547,9.09694179377042,1513.6,37.86,31.56,38.4059601900023,,,31.2686238547324,,
MEX,1973,55667284.0,2.98500562726971,,,,,7.86111986063614,,4.68903830009573,29.6561794500724,21.7132272069465,8.41201157742402,,50.1041693459194,9.11494637207747,1501.6,39.43,33.04,44.0277103674022,,,31.6324360283142,,
MEX,1974,57320149.0,2.92595888908101,,,,,5.77682723020618,,2.72668136370025,30.8483777777778,21.7538777777778,8.40866666666667,,50.1818462409013,9.09899945986265,1613.8,40.27,33.59,48.8742085029398,,,32.0252674151283,,
