iso_alpha_3,year,total_emissions
ABW,1970,0.03696955952
ABW,1971,0.041825239949999996
ABW,1972,0.05270835174
ABW,1973,0.05770430896
ABW,1974,0.05699942988
ABW,1975,0.07113401868
ABW,1976,0.0702004817
ABW,1977,0.08104539659
ABW,1978,0.08591715839
ABW,1979,0.08993249638
ABW,1980,0.09391155596
ABW,1981,0.09711500433
ABW,1982,0.09620143985
ABW,1983,0.09895997052
ABW,1984,0.11357401339999999
ABW,1985,0.1192075533
ABW,1986,0.1289217954
ABW,1987,0.1438383473
ABW,1988,0.1579957813
ABW,1989,0.213217513
ABW,1990,0.2203176779
ABW,1991,0.2468574868
ABW,1992,0.27200113260000003
ABW,1993,0.2735591398
ABW,1994,0.3090680527
ABW,1995,0.3387221319
ABW,1996,0.2295756914
ABW,1997,0.3687214836
ABW,1998,0.37776044259999997
ABW,1999,0.38273508170000003
ABW,2000,0.3480331462
ABW,2001,0.35109336230000004
ABW,2002,0.3764861037
ABW,2003,0.4268102585
ABW,2004,0.4411586932
ABW,2005,0.47827319879999997
ABW,2006,0.4877381242
ABW,2007,0.5228274990999999
ABW,2008,0.5153015192
ABW,2009,0.5507351851
ABW,2010,0.5289147748
ABW,2011,0.3409175647
ABW,2012,0.4057147035
ABW,2013,0.4405367756
ABW,2014,0.4699231283
ABW,2015,0.4915164282
ABW,2016,0.5150733615
ABW,2017,0.4966883251
ABW,2018,0.4949669176
ABW,2019,0.5400134892
ABW,2020,0.5190807272
ABW,2021,0.5383347994
ABW,2022,0.5674920297
ABW,2023,0.5695027884999999
ABW,2024,0.5887164027999999
AFG,1970,15.29996408
AFG,1971,15.22108024
AFG,1972,13.27875223
AFG,1973,13.97204875
AFG,1974,15.24200177
AFG,1975,15.96887186
AFG,1976,16.12456087
AFG,1977,16.18778275
AFG,1978,15.83341313
AFG,1979,15.72380999
AFG,1980,15.64848142
AFG,1981,15.81748317
AFG,1982,15.81202874
AFG,1983,15.76851006
AFG,1984,14.69966495
AFG,1985,14.61947465
AFG,1986,12.94995377
AFG,1987,12.81852541
AFG,1988,13.08531764
AFG,1989,12.68189248
AFG,1990,12.93155191
AFG,1991,13.01395902
AFG,1992,12.065810260000001
AFG,1993,12.186092409999999
AFG,1994,12.24731063
AFG,1995,12.46346299
AFG,1996,13.73523609
AFG,1997,14.79739853
AFG,1998,15.64783339
AFG,1999,16.50847787
AFG,2000,14.364940469999999
AFG,2001,12.6284462
AFG,2002,15.22857195
AFG,2003,15.85756496
AFG,2004,15.99333627
AFG,2005,16.14491309
AFG,2006,16.338498180000002
AFG,2007,17.51164729
AFG,2008,20.85999193
AFG,2009,23.86250219
AFG,2010,27.76853122
AFG,2011,31.898807270000002
AFG,2012,29.75934823
AFG,2013,28.13194421
AFG,2014,28.35453803
AFG,2015,28.093084620000003
AFG,2016,27.164741409999998
AFG,2017,30.47459482
AFG,2018,31.935810420000003
AFG,2019,32.436168450000004
AFG,2020,32.40016796
AFG,2021,32.83584592
AFG,2022,31.91213908
AFG,2023,32.43510674
AFG,2024,33.034840089999996
AGO,1970,18.83435018
AGO,1971,18.72184983
AGO,1972,21.316779020000002
AGO,1973,22.87875711
AGO,1974,23.58610083
AGO,1975,22.421772219999998
AGO,1976,18.46444718
AGO,1977,23.132615150000003
AGO,1978,25.30798369
AGO,1979,25.8339481
AGO,1980,26.30800695
AGO,1981,24.90166249
AGO,1982,27.27683961
AGO,1983,28.85160732
AGO,1984,29.28355236
AGO,1985,31.64680165
AGO,1986,32.94949449
AGO,1987,34.66889137
AGO,1988,36.42461418
AGO,1989,37.309137629999995
AGO,1990,34.08453421
AGO,1991,33.39906246
AGO,1992,32.66143315
AGO,1993,36.63045742
AGO,1994,47.40567412
AGO,1995,54.62532282
AGO,1996,65.5425179
AGO,1997,67.28200690999999
AGO,1998,73.10104509
AGO,1999,73.83768579000001
AGO,2000,68.93300392
AGO,2001,67.21138026
AGO,2002,64.92162216
AGO,2003,65.37592523
AGO,2004,70.63925242
AGO,2005,68.69880782
AGO,2006,61.220942949999994
AGO,2007,59.72850963
AGO,2008,63.036149429999995
AGO,2009,64.53842369
AGO,2010,71.66496262000001
AGO,2011,70.56193598
AGO,2012,72.492007
AGO,2013,77.02625178000001
AGO,2014,78.99761561999999
AGO,2015,83.53685786
AGO,2016,80.62550775999999
AGO,2017,75.43364268
AGO,2018,70.46511603
AGO,2019,71.20874944
AGO,2020,63.1592211
AGO,2021,66.60191942
AGO,2022,68.03523704000001
AGO,2023,68.28078505
AGO,2024,69.92293878
AIA,1970,0.003397520607
AIA,1971,0.003447974068
AIA,1972,0.003594583501
AIA,1973,0.003480455474
AIA,1974,0.003770681707
AIA,1975,0.004050929789999999
AIA,1976,0.0039204643859999996
AIA,1977,0.0040525644999999996
AIA,1978,0.004449551697999999
AIA,1979,0.00478249508
AIA,1980,0.006033377588
AIA,1981,0.008315474481
AIA,1982,0.00875256431
AIA,1983,0.007770814764
AIA,1984,0.007453074076
AIA,1985,0.005231094247
AIA,1986,0.004738996636000001
AIA,1987,0.007841555351
AIA,1988,0.007560032568
AIA,1989,0.007962846079
AIA,1990,0.007969780493
AIA,1991,0.009525159627
AIA,1992,0.009896406997
AIA,1993,0.01202719935
AIA,1994,0.01533516343
AIA,1995,0.0187733849
AIA,1996,0.01862066972
AIA,1997,0.015908512269999998
AIA,1998,0.01476940509
AIA,1999,0.01408232449
AIA,2000,0.01788997799
AIA,2001,0.01843740188
AIA,2002,0.01327801133
AIA,2003,0.01666125417
AIA,2004,0.0160717901
AIA,2005,0.01632890723
AIA,2006,0.01551202731
AIA,2007,0.01506414
AIA,2008,0.018104828439999998
AIA,2009,0.02318918817
AIA,2010,0.027190600880000002
AIA,2011,0.02927399915
AIA,2012,0.02931938655
AIA,2013,0.03131268493
AIA,2014,0.03129295174
AIA,2015,0.03141766744
AIA,2016,0.03181268103
AIA,2017,0.032560698189999994
AIA,2018,0.03168204538
AIA,2019,0.03103668447
AIA,2020,0.02612483301
AIA,2021,0.025313813010000002
AIA,2022,0.02515585638
AIA,2023,0.02515758378
AIA,2024,0.026035166409999998
AIR,1970,172.47801579999998
AIR,1971,172.4654467
AIR,1972,182.4598255
AIR,1973,190.2969148
AIR,1974,183.16210610000002
AIR,1975,177.1658344
AIR,1976,177.4830782
AIR,1977,193.5933665
AIR,1978,200.7501935
AIR,1979,207.5339481
AIR,1980,206.3935772
AIR,1981,205.5753359
AIR,1982,213.0557902
AIR,1983,214.9473992
AIR,1984,222.9847775
AIR,1985,229.08377059999998
AIR,1986,251.59985310000002
AIR,1987,265.98130910000003
AIR,1988,281.007436
AIR,1989,295.1233958
AIR,1990,264.25668449999995
AIR,1991,257.1389356
AIR,1992,265.6965431
AIR,1993,270.89859409999997
AIR,1994,284.8168791
AIR,1995,295.64907020000004
AIR,1996,307.7335707
AIR,1997,322.5678547
AIR,1998,333.3515035
AIR,1999,347.5229362
AIR,2000,360.037454
AIR,2001,353.8237897
AIR,2002,374.40667379999996
AIR,2003,372.28841259999996
AIR,2004,408.43537910000003
AIR,2005,434.7174975
AIR,2006,450.1829813
AIR,2007,465.32976049999996
AIR,2008,472.5351483
AIR,2009,449.62961570000004
AIR,2010,475.33423489999996
AIR,2011,488.2541543
AIR,2012,490.4172921
AIR,2013,498.9003844
AIR,2014,513.857056
AIR,2015,543.5960408
AIR,2016,567.9059257
AIR,2017,597.7333715
AIR,2018,623.9323985
AIR,2019,633.2170535
AIR,2020,299.6363343
AIR,2021,330.7484075
AIR,2022,477.751478
AIR,2023,578.3307365
AIR,2024,622.3341621
ALB,1970,8.230901378
ALB,1971,8.182606531000001
ALB,1972,9.115145341
ALB,1973,8.595385282999999
ALB,1974,8.865959895
ALB,1975,9.04711137
ALB,1976,9.658663349000001
ALB,1977,10.21635804
ALB,1978,11.24029812
ALB,1979,12.39661679
ALB,1980,12.57829986
ALB,1981,11.619556399999999
ALB,1982,12.26440401
ALB,1983,13.11493085
ALB,1984,13.42885786
ALB,1985,12.99177609
ALB,1986,13.21637163
ALB,1987,13.50380315
ALB,1988,13.39921988
ALB,1989,13.31328441
ALB,1990,11.49836047
ALB,1991,9.052585379
ALB,1992,6.171350926
ALB,1993,6.209333113
ALB,1994,6.9072591
ALB,1995,6.549409671
ALB,1996,6.282386623000001
ALB,1997,5.529223583
ALB,1998,5.788893001
ALB,1999,6.998529602
ALB,2000,7.197681691
ALB,2001,7.385374539000001
ALB,2002,8.006921474
ALB,2003,8.195193891999999
ALB,2004,8.403265257
ALB,2005,7.99288318
ALB,2006,8.037691097
ALB,2007,7.99278042
ALB,2008,7.7800718049999995
ALB,2009,7.763170013
ALB,2010,8.071487988
ALB,2011,8.504615878000001
ALB,2012,8.17715435
ALB,2013,8.437716268
ALB,2014,8.918760743
ALB,2015,8.763343204
ALB,2016,8.375388726999999
ALB,2017,9.194657026000002
ALB,2018,9.191052349
ALB,2019,8.66624502
ALB,2020,7.997195285
ALB,2021,8.496282909
ALB,2022,7.697618551
ALB,2023,7.26124715
ALB,2024,7.124310567
ANT,1970,15.075026110000001
ANT,1971,15.07583353
ANT,1972,14.65202431
ANT,1973,16.20290486
ANT,1974,14.66896709
ANT,1975,10.58246453
ANT,1976,11.256721229999998
ANT,1977,11.392973620000001
ANT,1978,9.680037293
ANT,1979,9.575381156999999
ANT,1980,9.08452645
ANT,1981,8.420107553
ANT,1982,7.643059182
ANT,1983,7.177126842
ANT,1984,7.001328979
ANT,1985,4.686265368
ANT,1986,4.474399005
ANT,1987,4.1537185
ANT,1988,3.6458455869999997
ANT,1989,3.133571974
ANT,1990,2.844070818
ANT,1991,2.946708782
ANT,1992,3.080615172
ANT,1993,2.557669515
ANT,1994,2.865963373
ANT,1995,2.8727152719999998
ANT,1996,2.9027217540000003
ANT,1997,5.523733621
ANT,1998,5.7129688640000005
ANT,1999,5.6638058000000004
ANT,2000,5.886142437
ANT,2001,5.885341359
ANT,2002,5.625434322
ANT,2003,5.636374544000001
ANT,2004,5.855190698
ANT,2005,6.138076128
ANT,2006,5.996115829000001
ANT,2007,6.483448643
ANT,2008,6.41603816
ANT,2009,6.0842401630000005
ANT,2010,4.440386937
ANT,2011,5.7135142519999995
ANT,2012,5.800313624
ANT,2013,5.330191431
ANT,2014,5.87137757
ANT,2015,5.936946726
ANT,2016,5.161728945
ANT,2017,4.161296736000001
ANT,2018,3.368964813
ANT,2019,2.610512907
ANT,2020,2.193629598
ANT,2021,2.3337414589999996
ANT,2022,2.410183353
ANT,2023,2.404457195
ANT,2024,2.49266539
ARE,1970,29.77272471
ARE,1971,35.81842416
ARE,1972,39.48194459
ARE,1973,50.68740842
ARE,1974,52.2127106
ARE,1975,53.081229549999996
ARE,1976,64.3465867
ARE,1977,65.39284233
ARE,1978,70.91259468999999
ARE,1979,56.386016770000005
ARE,1980,58.81856691
ARE,1981,53.927974090000006
ARE,1982,51.92338208
ARE,1983,49.799319510000004
ARE,1984,63.011667200000005
ARE,1985,65.14751564
ARE,1986,65.14059464
ARE,1987,68.73005753000001
ARE,1988,68.14486604999999
ARE,1989,77.13319524
ARE,1990,79.5036724
ARE,1991,87.88721719
ARE,1992,87.420939
ARE,1993,94.05292028999999
ARE,1994,98.94066377
ARE,1995,103.9845247
ARE,1996,109.08385700000001
ARE,1997,110.8692886
ARE,1998,111.93719229999999
ARE,1999,114.6885592
ARE,2000,117.2260217
ARE,2001,129.7434671
ARE,2002,131.3144185
ARE,2003,139.41055
ARE,2004,146.0518083
ARE,2005,155.5192329
ARE,2006,162.3249821
ARE,2007,172.8358058
ARE,2008,200.3914181
ARE,2009,201.4993131
ARE,2010,209.69325990000002
ARE,2011,217.3820015
ARE,2012,226.717274
ARE,2013,238.57745060000002
ARE,2014,242.0497421
ARE,2015,254.2072555
ARE,2016,262.18945679999996
ARE,2017,254.2672091
ARE,2018,238.77950239999998
ARE,2019,251.8938279
ARE,2020,249.749036
ARE,2021,255.3524567
ARE,2022,255.59272959999998
ARE,2023,254.30732070000002
ARE,2024,264.1483737
ARG,1970,219.2139045
ARG,1971,222.4566352
ARG,1972,229.45163060000002
ARG,1973,237.3424872
ARG,1974,237.6577585
ARG,1975,238.1730485
ARG,1976,246.5946982
ARG,1977,257.1351709
ARG,1978,249.82518969999998
ARG,1979,255.6798858
ARG,1980,251.0558969
ARG,1981,245.2532659
ARG,1982,242.0252575
ARG,1983,248.1144941
ARG,1984,249.3410539
ARG,1985,240.937348
ARG,1986,246.74146439999998
ARG,1987,250.85546359999998
ARG,1988,259.32664139999997
ARG,1989,258.5107595
ARG,1990,253.0652215
ARG,1991,256.9098522
ARG,1992,258.9146812
ARG,1993,260.7774271
ARG,1994,266.2993207
ARG,1995,269.1198344
ARG,1996,276.3738221
ARG,1997,281.28568709999996
ARG,1998,285.170668
ARG,1999,291.77016399999997
ARG,2000,288.4453274
ARG,2001,285.5006966
ARG,2002,284.5413354
ARG,2003,305.8994966
ARG,2004,324.6532995
ARG,2005,329.3845676
ARG,2006,342.681527
ARG,2007,354.3630579
ARG,2008,357.0158973
ARG,2009,333.4521471
ARG,2010,337.31050949999997
ARG,2011,343.8254965
ARG,2012,351.3251616
ARG,2013,360.0236821
ARG,2014,359.8127063
ARG,2015,366.0408142
ARG,2016,369.18272110000004
ARG,2017,372.6964274
ARG,2018,372.5105146
ARG,2019,369.6020029
ARG,2020,354.1582723
ARG,2021,371.3181803
ARG,2022,383.5353557
ARG,2023,377.67454460000005
ARG,2024,374.3446068
ARM,1970,12.659962799999999
ARM,1971,12.821225570000001
ARM,1972,13.62703163
ARM,1973,14.656715550000001
ARM,1974,15.67647087
ARM,1975,16.93256062
ARM,1976,17.36868945
ARM,1977,17.96663558
ARM,1978,18.65352346
ARM,1979,19.30524715
ARM,1980,20.424295989999997
ARM,1981,20.86125925
ARM,1982,21.44429795
ARM,1983,21.51031991
ARM,1984,21.55506457
ARM,1985,21.61298315
ARM,1986,21.8447871
ARM,1987,22.09689303
ARM,1988,22.02599206
ARM,1989,21.63401434
ARM,1990,24.306832330000002
ARM,1991,24.86945884
ARM,1992,14.01990114
ARM,1993,7.678563371999999
ARM,1994,5.280922599
ARM,1995,5.9603555880000005
ARM,1996,5.0011739870000005
ARM,1997,5.702818898
ARM,1998,5.726642568
ARM,1999,5.352758437
ARM,2000,5.862476706000001
ARM,2001,5.998379442
ARM,2002,5.5471873249999994
ARM,2003,5.993965423
ARM,2004,6.477898762
ARM,2005,7.220031809
ARM,2006,7.189261833
ARM,2007,8.134378985
ARM,2008,8.611374115
ARM,2009,7.339596318
ARM,2010,7.071442679
ARM,2011,7.698036892
ARM,2012,8.567642895
ARM,2013,8.611069595
ARM,2014,8.968495659
ARM,2015,8.896528330999999
ARM,2016,8.731313057
ARM,2017,8.935327464
ARM,2018,9.079548444
ARM,2019,9.560277618
ARM,2020,10.28177647
ARM,2021,10.908034820000001
ARM,2022,11.22154529
ARM,2023,10.725980569999999
ARM,2024,10.780575279999999
ASM,1970,0.006119554731
ASM,1971,0.006086490401
ASM,1972,0.006094596879
ASM,1973,0.006138450884
ASM,1974,0.0061820886640000005
ASM,1975,0.00622850886
ASM,1976,0.006270589952
ASM,1977,0.006423714983
ASM,1978,0.006387314299
ASM,1979,0.006345575211
ASM,1980,0.00638739777
ASM,1981,0.006522928578
ASM,1982,0.006828113589
ASM,1983,0.007133097018
ASM,1984,0.007432293039
ASM,1985,0.007648353671
ASM,1986,0.007829801523
ASM,1987,0.00804921049
ASM,1988,0.008226712299
ASM,1989,0.008483446241999999
ASM,1990,0.007339119767
ASM,1991,0.007420367313
ASM,1992,0.007502930844
ASM,1993,0.007583405699
ASM,1994,0.0076587620059999995
ASM,1995,0.007735269001
ASM,1996,0.007801313848000001
ASM,1997,0.007868845821
ASM,1998,0.007944890109
ASM,1999,0.008009966549999999
ASM,2000,0.008066865341
ASM,2001,0.008787143362
ASM,2002,0.008836389015
ASM,2003,0.008893592454
ASM,2004,0.008870897798
ASM,2005,0.008856309696
ASM,2006,0.008836482172
ASM,2007,0.008825201981
ASM,2008,0.008763114793
ASM,2009,0.008733144657000001
ASM,2010,0.008717425513000001
ASM,2011,0.008721231132
ASM,2012,0.008712223298
ASM,2013,0.008727740254000001
ASM,2014,0.008750225028999999
ASM,2015,0.008771423486
ASM,2016,0.008776776334
ASM,2017,0.008785491175
ASM,2018,0.008780236242999999
ASM,2019,0.008789719417
ASM,2020,0.008829870651
ASM,2021,0.008861340234
ASM,2022,0.00885858728
ASM,2023,0.008868521288
ASM,2024,0.008880194053
ATG,1970,0.1587069835
ATG,1971,0.1651926782
ATG,1972,0.18622562669999998
ATG,1973,0.1878043628
ATG,1974,0.1737539796
ATG,1975,0.1983418705
ATG,1976,0.1863609399
ATG,1977,0.2003013368
ATG,1978,0.2052871005
ATG,1979,0.21072653589999998
ATG,1980,0.2141356806
ATG,1981,0.1974583572
ATG,1982,0.231368966
ATG,1983,0.1679923271
ATG,1984,0.1874022209
ATG,1985,0.1916151493
ATG,1986,0.1975630461
ATG,1987,0.2330385643
ATG,1988,0.2445922833
ATG,1989,0.24431006249999998
ATG,1990,0.2466203299
ATG,1991,0.2482550181
ATG,1992,0.24995845739999997
ATG,1993,0.2470837334
ATG,1994,0.2637473375
ATG,1995,0.2727936051
ATG,1996,0.27128978969999995
ATG,1997,0.2831196314
ATG,1998,0.2886995528
ATG,1999,0.2922315309
ATG,2000,0.22542416170000001
ATG,2001,0.222876346
ATG,2002,0.2407030941
ATG,2003,0.2550857384
ATG,2004,0.25875799260000004
ATG,2005,0.2651915252
ATG,2006,0.288696552
ATG,2007,0.3070001638
ATG,2008,0.3227411579
ATG,2009,0.3573682125
ATG,2010,0.34738744250000003
ATG,2011,0.2796821404
ATG,2012,0.29398703260000003
ATG,2013,0.3273660591
ATG,2014,0.34774555830000003
ATG,2015,0.359297342
ATG,2016,0.3841601636
ATG,2017,0.3461337804
ATG,2018,0.35569091909999995
ATG,2019,0.40990747240000003
ATG,2020,0.3931034417
ATG,2021,0.39907232420000005
ATG,2022,0.41119534529999996
ATG,2023,0.41508311179999996
ATG,2024,0.42685099839999996
AUS,1970,315.67047759999997
AUS,1971,321.9528769
AUS,1972,334.1090075
AUS,1973,341.3932689
AUS,1974,355.8627745
AUS,1975,365.18799160000003
AUS,1976,368.2811678
AUS,1977,374.8116606
AUS,1978,365.7420513
AUS,1979,369.74971370000003
AUS,1980,376.8546327
AUS,1981,380.0960554
AUS,1982,388.5880229
AUS,1983,376.04716720000005
AUS,1984,390.3264169
AUS,1985,403.35708569999997
AUS,1986,408.614019
AUS,1987,419.1159163
AUS,1988,429.70916869999996
AUS,1989,451.0102886
AUS,1990,460.6999112
AUS,1991,463.5076775
AUS,1992,465.5236134
AUS,1993,470.0598241
AUS,1994,474.1460563
AUS,1995,482.24393599999996
AUS,1996,495.3143152
AUS,1997,508.10791340000003
AUS,1998,529.1568628
AUS,1999,535.8085052
AUS,2000,545.7081563
AUS,2001,555.2469894
AUS,2002,564.9522899
AUS,2003,553.8086433
AUS,2004,575.6458189
AUS,2005,577.2283024000001
AUS,2006,584.4288392999999
AUS,2007,592.2353105
AUS,2008,590.4227159
AUS,2009,597.6317330999999
AUS,2010,598.7525370999999
AUS,2011,610.7350002999999
AUS,2012,614.8510616
AUS,2013,604.9249664
AUS,2014,597.2002503
AUS,2015,600.7501598
AUS,2016,595.9681247999999
AUS,2017,612.9425235
AUS,2018,608.0656138
AUS,2019,605.1539774
AUS,2020,579.5474495
AUS,2021,576.189057
AUS,2022,571.780759
AUS,2023,587.5131026
AUS,2024,591.4539607
AUT,1970,71.60092943000001
AUT,1971,74.75662965000001
AUT,1972,76.95956629
AUT,1973,80.72251291
AUT,1974,78.48430076
AUT,1975,75.95994164000001
AUT,1976,81.41328382
AUT,1977,78.80977589999999
AUT,1978,80.82217383
AUT,1979,83.51360326
AUT,1980,81.63910163999999
AUT,1981,77.96374262
AUT,1982,75.79462663
AUT,1983,75.66801687
AUT,1984,78.13638418
AUT,1985,79.52047010999999
AUT,1986,77.95159647999999
AUT,1987,78.10978826
AUT,1988,76.93074318999999
AUT,1989,76.21618846
AUT,1990,80.17747315000001
AUT,1991,84.42563765999999
AUT,1992,78.95863026
AUT,1993,78.95707374000001
AUT,1994,79.39601993
AUT,1995,82.2785837
AUT,1996,86.27872941
AUT,1997,85.4906496
AUT,1998,85.61857468000001
AUT,1999,83.55817603
AUT,2000,83.68144706000001
AUT,2001,88.57586577000001
AUT,2002,90.36286515
AUT,2003,95.15316079
AUT,2004,95.93427335
AUT,2005,96.42670709
AUT,2006,93.98855925999999
AUT,2007,91.00482240000001
AUT,2008,90.59759013
AUT,2009,82.99700659
AUT,2010,89.12104996999999
AUT,2011,87.32995858000001
AUT,2012,83.97744465000001
AUT,2013,84.49032715
AUT,2014,80.82063687
AUT,2015,82.26171289
AUT,2016,82.700769
AUT,2017,84.85767391
AUT,2018,81.79260823
AUT,2019,83.13422792
AUT,2020,76.97265622
AUT,2021,80.07809389
AUT,2022,76.07922328999999
AUT,2023,71.59634239
AUT,2024,70.99990351000001
AZE,1970,32.540808659999996
AZE,1971,32.88204864
AZE,1972,34.72728368999999
AZE,1973,37.14171705
AZE,1974,39.59469892
AZE,1975,42.36105317
AZE,1976,43.47724173
AZE,1977,44.80430093
AZE,1978,46.928439059999995
AZE,1979,48.4806082
AZE,1980,50.646925880000005
AZE,1981,51.89578469999999
AZE,1982,52.77735882
AZE,1983,53.80605477
AZE,1984,54.73139159
AZE,1985,55.57724798
AZE,1986,56.64598189
AZE,1987,57.721872860000005
AZE,1988,57.533399870000004
AZE,1989,57.607420149999996
AZE,1990,67.67339457
AZE,1991,65.86329178
AZE,1992,55.32923546000001
AZE,1993,49.01530476
AZE,1994,43.49825319
AZE,1995,42.671108440000005
AZE,1996,37.268979449999996
AZE,1997,36.55521083000001
AZE,1998,36.9845829
AZE,1999,37.961569080000004
AZE,2000,39.6877718
AZE,2001,39.02772293
AZE,2002,38.87451576
AZE,2003,41.69014069
AZE,2004,41.66536872
AZE,2005,44.53941647
AZE,2006,46.21814976
AZE,2007,46.628333
AZE,2008,51.14185443
AZE,2009,45.50491869
AZE,2010,44.485028209999996
AZE,2011,46.92378669
AZE,2012,50.0285973
AZE,2013,51.26249554
AZE,2014,53.094151319999995
AZE,2015,52.97148842
AZE,2016,52.69874434
AZE,2017,52.425939850000006
AZE,2018,53.13645541
AZE,2019,55.94329638
AZE,2020,54.333823360000004
AZE,2021,56.59608685
AZE,2022,59.23625954
AZE,2023,60.9918237
AZE,2024,58.27978532
BDI,1970,2.1208085970000004
BDI,1971,2.1155866339999996
BDI,1972,2.212697532
BDI,1973,2.26645521
BDI,1974,2.2883165549999998
BDI,1975,2.371218826
BDI,1976,2.384794633
BDI,1977,2.3960620020000003
BDI,1978,2.428499603
BDI,1979,2.504590709
BDI,1980,2.263593112
BDI,1981,2.0636159280000004
BDI,1982,2.1080909539999997
BDI,1983,2.148986924
BDI,1984,2.227943523
BDI,1985,2.181870958
BDI,1986,2.367567811
BDI,1987,2.3997945869999997
BDI,1988,2.536932369
BDI,1989,2.5707944130000002
BDI,1990,3.04647378
BDI,1991,3.179523819
BDI,1992,3.134018693
BDI,1993,3.187549854
BDI,1994,3.162476674
BDI,1995,3.286267272
BDI,1996,3.393107691
BDI,1997,3.445779639
BDI,1998,3.426353842
BDI,1999,2.98633605
BDI,2000,3.051811752
BDI,2001,3.034128779
BDI,2002,3.0029571959999997
BDI,2003,3.043638759
BDI,2004,3.195369879
BDI,2005,3.310225324
BDI,2006,3.514883777
BDI,2007,3.78631138
BDI,2008,3.771340087
BDI,2009,4.00970862
BDI,2010,4.363100427
BDI,2011,4.633921095
BDI,2012,4.631059979
BDI,2013,5.75049801
BDI,2014,5.70384261
BDI,2015,5.691153207
BDI,2016,6.025865901
BDI,2017,6.713538954
BDI,2018,7.017279317000001
BDI,2019,6.757385666999999
BDI,2020,6.7616793170000005
BDI,2021,7.904715388
BDI,2022,7.70986071
BDI,2023,8.187161724
BDI,2024,8.42172401
BEL,1970,167.270014
BEL,1971,157.6726736
BEL,1972,169.16941070000001
BEL,1973,174.98691589999999
BEL,1974,175.3104278
BEL,1975,155.8749487
BEL,1976,165.27897959999999
BEL,1977,163.97386699999998
BEL,1978,168.23526990000002
BEL,1979,177.5401609
BEL,1980,166.8537663
BEL,1981,155.2082618
BEL,1982,146.8963106
BEL,1983,137.59621919999998
BEL,1984,141.69904209999999
BEL,1985,139.14838500000002
BEL,1986,138.85395060000002
BEL,1987,137.9373237
BEL,1988,138.3293472
BEL,1989,139.1979664
BEL,1990,140.5727976
BEL,1991,144.63163790000002
BEL,1992,142.3644848
BEL,1993,140.4152836
BEL,1994,147.6956857
BEL,1995,148.707131
BEL,1996,154.2449283
BEL,1997,150.68608170000002
BEL,1998,154.4092303
BEL,1999,150.4798681
BEL,2000,151.9065942
BEL,2001,152.15828299999998
BEL,2002,144.524627
BEL,2003,148.3047224
BEL,2004,147.11966450000003
BEL,2005,143.9154809
BEL,2006,140.46892929999999
BEL,2007,137.89501149999998
BEL,2008,139.5855403
BEL,2009,132.0521679
BEL,2010,140.4950056
BEL,2011,129.90501179999998
BEL,2012,128.0588538
BEL,2013,129.2314693
BEL,2014,122.5120316
BEL,2015,127.19241430000001
BEL,2016,126.1031205
BEL,2017,124.0805771
BEL,2018,124.6967165
BEL,2019,124.3926119
BEL,2020,115.6721225
BEL,2021,119.5214178
BEL,2022,111.9883824
BEL,2023,107.22626360000001
BEL,2024,107.82402019999999
BEN,1970,2.517571086
BEN,1971,2.45643216
BEN,1972,2.662177655
BEN,1973,2.803692658
BEN,1974,2.779516721
BEN,1975,2.965606851
BEN,1976,2.8280934710000003
BEN,1977,2.946603654
BEN,1978,3.042073559
BEN,1979,3.1623107289999997
BEN,1980,3.319862901
BEN,1981,3.512350528
BEN,1982,3.742529182
BEN,1983,3.676190949
BEN,1984,3.766130562
BEN,1985,3.983854703
BEN,1986,3.720344856
BEN,1987,3.696215086
BEN,1988,3.663382933
BEN,1989,3.660117321
BEN,1990,3.838906929
BEN,1991,3.930368604
BEN,1992,4.035154455
BEN,1993,4.055962619
BEN,1994,4.388842136999999
BEN,1995,4.169167977
BEN,1996,5.111505767
BEN,1997,5.391102438
BEN,1998,5.408251492000001
BEN,1999,5.754662742000001
BEN,2000,5.974483362
BEN,2001,6.505452818
BEN,2002,6.955437172
BEN,2003,7.319235903
BEN,2004,7.636767855
BEN,2005,8.082133364999999
BEN,2006,9.340560814
BEN,2007,10.05185393
BEN,2008,10.163393019999999
BEN,2009,10.68880313
BEN,2010,11.54875109
BEN,2011,11.643952559999999
BEN,2012,11.591279290000001
BEN,2013,12.313743839999999
BEN,2014,12.94147212
BEN,2015,13.49958376
BEN,2016,15.174971390000001
BEN,2017,15.51999176
BEN,2018,16.93060835
BEN,2019,17.1381175
BEN,2020,17.66430321
BEN,2021,16.18529233
BEN,2022,17.05313869
BEN,2023,17.35393984
BEN,2024,17.76705269
BFA,1970,6.308648225
BFA,1971,6.341549646000001
BFA,1972,6.005184766999999
BFA,1973,5.7151643420000005
BFA,1974,5.873556312
BFA,1975,6.0382925610000004
BFA,1976,6.2096179750000005
BFA,1977,6.373831645
BFA,1978,6.613532795
BFA,1979,6.916216759
BFA,1980,7.119811358
BFA,1981,7.412902383
BFA,1982,7.799015912
BFA,1983,8.05426156
BFA,1984,8.260650395
BFA,1985,9.183722055
BFA,1986,9.537378053000001
BFA,1987,9.901642104
BFA,1988,10.20271547
BFA,1989,10.443709570000001
BFA,1990,11.306678980000001
BFA,1991,11.89766482
BFA,1992,12.022042789999999
BFA,1993,12.31443411
BFA,1994,12.706132610000001
BFA,1995,13.12833646
BFA,1996,13.54332625
BFA,1997,14.03616695
BFA,1998,14.45689243
