Code,Income group,Year,emissions_change,avg_change_prev_3_years,avg_change_prev_5_years,prev_year_change
CMR,Lower middle income,2009,0.7757005989999897,0.005565449666666685,0.008905094399997893,-0.15079051100001095
CMR,Lower middle income,2010,-0.28719819999999174,0.49357823766666326,0.20184090919999703,0.7757005989999897
CMR,Lower middle income,2011,-0.35275814699998875,0.112570629333329,0.10103974959999959,-0.28719819999999174
CMR,Lower middle income,2012,0.8792230739999809,0.045248084000003054,0.16815567320000185,-0.35275814699998875
CMR,Lower middle income,2013,2.2355212730000176,0.0797555756666668,0.17283536299999583,0.8792230739999809
CMR,Lower middle income,2014,2.0755973209999965,0.9206620666666699,0.6500977198000015,2.2355212730000176
CMR,Lower middle income,2015,3.2241055120000013,1.7301138893333317,0.9100770642000029,2.0755973209999965
CMR,Lower middle income,2016,1.2269759019999924,2.5117413686666716,1.6123378066000016,3.2241055120000013
CMR,Lower middle income,2017,-1.5309713700000032,2.17555957833333,1.9282846163999978,1.2269759019999924
CMR,Lower middle income,2018,1.0349204580000162,0.9733700146666635,1.446245727600001,-1.5309713700000032
CMR,Lower middle income,2019,0.8642905829999847,0.24364166333333515,1.2061255646000006,1.0349204580000162
CMR,Lower middle income,2020,0.9039781310000023,0.12274655699999926,0.9638642169999982,0.8642905829999847
CMR,Lower middle income,2021,0.13090909000000295,0.9343963906666678,0.4998387407999985,0.9039781310000023
CMR,Lower middle income,2022,-0.4938252129999938,0.6330592679999967,0.2806253784000006,0.13090909000000295
COD,Low income,2001,-2.34701931709003,,,
COD,Low income,2002,-0.5162351550000039,-2.34701931709003,-2.34701931709003,-2.34701931709003
COD,Low income,2003,1.2431320080000319,-1.431627236045017,-1.431627236045017,-0.5162351550000039
COD,Low income,2004,0.6485482100000013,-0.5400408213633341,-0.5400408213633341,1.2431320080000319
COD,Low income,2005,0.8522057170000039,0.4584816876666764,-0.24289356352250024,0.6485482100000013
COD,Low income,2006,0.6711002668199626,0.9146286450000124,-0.023873707417999414,0.8522057170000039
COD,Low income,2007,1.1078828095000404,0.7239513979399893,0.5797502093639991,0.6711002668199626
COD,Low income,2008,0.7894172716000867,0.877062931106669,0.904573802264008,1.1078828095000404
COD,Low income,2009,0.2458143333998919,0.8561334493066965,0.813830854984019,0.7894172716000867
COD,Low income,2010,3.2887141730000167,0.7143714715000063,0.7332840796639971,0.2458143333998919
COD,Low income,2011,144.53574290800003,1.4413152593333318,1.2205857708639996,3.2887141730000167
COD,Low income,2012,6.885303445899922,49.35675713813331,29.993514299100013,144.53574290800003
COD,Low income,2013,3.8592198800000688,51.56992017563332,31.14899842637999,6.885303445899922
COD,Low income,2014,4.067954951999923,51.76008874463334,31.762958948059985,3.8592198800000688
COD,Low income,2015,-496.34181274599996,4.937492759299971,32.52738707177999,4.067954951999923
COD,Low income,2016,0.7199203489999988,-162.80487930466666,-67.39871831202001,-496.34181274599996
COD,Low income,2017,2.903467230999979,-163.85131248166667,-96.16188282382001,0.7199203489999988
COD,Low income,2018,-0.41653989599996066,-164.23947505533332,-96.95825006679999,2.903467230999979
COD,Low income,2019,1.9679344169999808,1.0689492280000057,-97.813402022,-0.41653989599996066
COD,Low income,2020,1.1299151059999986,1.484953917333333,-98.23340612899999,1.9679344169999808
COD,Low income,2021,1.632641096000043,0.8937698756666729,1.2609394413999993,1.1299151059999986
COD,Low income,2022,1.0415876769999386,1.5768302063333408,1.443483590800008,1.632641096000043
COG,Lower middle income,2001,-1.9809071052000018,,,
COG,Lower middle income,2002,-7.459671008639999,-1.9809071052000018,-1.9809071052000018,-1.9809071052000018
COG,Lower middle income,2003,1.2124473451399993,-4.7202890569200004,-4.7202890569200004,-7.459671008639999
COG,Lower middle income,2004,0.7410489536199982,-2.742710256233334,-2.742710256233334,1.2124473451399993
COG,Lower middle income,2005,3.1821309053700024,-1.8353915699600005,-1.8717704537700008,0.7410489536199982
COG,Lower middle income,2006,1.6018436361600012,1.7118757347099998,-0.8609901819420003,3.1821309053700024
COG,Lower middle income,2007,-3.6525337016200012,1.841674498383334,-0.14444003366999958,1.6018436361600012
COG,Lower middle income,2008,-0.6182056447899988,0.3771469466366675,0.616987427734,-3.6525337016200012
COG,Lower middle income,2009,1.29483027617,-0.8896319034166663,0.2508568297480004,-0.6182056447899988
COG,Lower middle income,2010,1.4311215857599997,-0.99196969008,0.3616130942580007,1.29483027617
COG,Lower middle income,2011,-1.3611473673400027,0.7025820723800003,0.011411230336000156,1.4311215857599997
COG,Lower middle income,2012,-1.3015908048999982,0.454934831529999,-0.5811869703640007,-1.3611473673400027
COG,Lower middle income,2013,-1.1080324161600004,-0.4105388621600004,-0.11099839102000005,-1.3015908048999982
COG,Lower middle income,2014,-0.021896420969998276,-1.2569235294666672,-0.20896374529400036,-1.1080324161600004
COG,Lower middle income,2015,-0.59799283157,-0.8105065473433323,-0.472309084722,-0.021896420969998276
COG,Lower middle income,2016,-4.384569781890001,-0.5759738895666663,-0.878131968188,-0.59799283157
COG,Lower middle income,2017,-2.307651942810004,-1.6681530114766663,-1.4828164510979995,-4.384569781890001
COG,Lower middle income,2018,4.19118028754,-2.430071518756668,-1.6840286786800007,-2.307651942810004
COG,Lower middle income,2019,1.261948820649998,-0.833680479053335,-0.6241861379400007,4.19118028754
COG,Lower middle income,2020,-1.1770934883399993,1.048492388459998,-0.3674170896160014,1.261948820649998
COG,Lower middle income,2021,-1.5591722275699982,1.4253452066166663,-0.4832372209700012,-1.1770934883399993
COG,Lower middle income,2022,0.8573185937299996,-0.49143896508666646,0.08184228989399926,-1.5591722275699982
COL,Upper middle income,2001,-1.5840831380000395,,,
COL,Upper middle income,2002,-3.957973071999959,-1.5840831380000395,-1.5840831380000395,-1.5840831380000395
COL,Upper middle income,2003,-2.0314081240000235,-2.771028104999999,-2.771028104999999,-3.957973071999959
COL,Upper middle income,2004,-1.982840178999993,-2.5244881113333406,-2.5244881113333406,-2.0314081240000235
COL,Upper middle income,2005,1.025107537999986,-2.6574071249999918,-2.3890761282500037,-1.982840178999993
COL,Upper middle income,2006,-2.2484506559999886,-0.9963802550000102,-1.7062393950000057,1.025107537999986
COL,Upper middle income,2007,1.481752284999999,-1.0687277656666652,-1.8391128985999956,-2.2484506559999886
COL,Upper middle income,2008,-1.2782909329999939,0.0861363889999988,-0.751167827200004,1.481752284999999
COL,Upper middle income,2009,2.2997762749999993,-0.6816631013333279,-0.6005443889999981,-1.2782909329999939
COL,Upper middle income,2010,2.152404165000007,0.8344125423333347,0.2559789018000004,2.2997762749999993
COL,Upper middle income,2011,2.1024781219999795,1.0579631690000042,0.48143822720000456,2.152404165000007
COL,Upper middle income,2012,-3.2913470529999813,2.1848861873333285,1.3516239827999983,2.1024781219999795
COL,Upper middle income,2013,7.170608786999992,0.32117841133333513,0.3970041152000022,-3.2913470529999813
COL,Upper middle income,2014,-0.08343186600001218,1.9939132853333301,2.0867840591999993,7.170608786999992
COL,Upper middle income,2015,8.252631388999987,1.265276622666666,1.610142430999997,-0.08343186600001218
COL,Upper middle income,2016,11.04593260300004,5.113269436666656,2.830187875799993,8.252631388999987
COL,Upper middle income,2017,3.3687461289999874,6.4050440420000045,4.618878772000005,11.04593260300004
COL,Upper middle income,2018,15.196456016000013,7.555770040333338,5.950897408399999,3.3687461289999874
COL,Upper middle income,2019,3.9737745829999653,9.870378249333347,7.556066854200003,15.196456016000013
COL,Upper middle income,2020,0.25496205500002134,7.512992242666655,8.367508143999999,3.9737745829999653
COL,Upper middle income,2021,3.7665405179999993,6.475064218,6.767974277200006,0.25496205500002134
COL,Upper middle income,2022,5.6836403720000135,2.665092385333329,5.312095860199998,3.7665405179999993
COM,Lower middle income,2001,0.05849356029474517,,,
COM,Lower middle income,2002,0.052728914539669214,0.05849356029474517,0.05849356029474517,0.05849356029474517
COM,Lower middle income,2003,0.0648046259159969,0.05561123741720719,0.05561123741720719,0.052728914539669214
COM,Lower middle income,2004,0.06086566803822979,0.058675700250137096,0.058675700250137096,0.0648046259159969
COM,Lower middle income,2005,0.04526276467135504,0.059466402831298636,0.05922319219716027,0.06086566803822979
COM,Lower middle income,2006,0.06098701072063495,0.056977686208527244,0.056431106691999224,0.04526276467135504
COM,Lower middle income,2007,-0.040090873827129725,0.05570514781007326,0.056929796777177175,0.06098701072063495
COM,Lower middle income,2008,0.037968770399999796,0.022052967188286754,0.03836583910381739,-0.040090873827129725
COM,Lower middle income,2009,0.053744719600000046,0.019621635764501672,0.03299866800061797,0.037968770399999796
COM,Lower middle income,2010,0.06041156179999985,0.01720753872429004,0.03157447831297202,0.053744719600000046
COM,Lower middle income,2011,0.03914051350000003,0.050708350599999896,0.034604237738700985,0.06041156179999985
COM,Lower middle income,2012,0.05841874830000027,0.05109893163333331,0.030234938294574,0.03914051350000003
COM,Lower middle income,2013,0.07870683499999998,0.05265694120000005,0.049936862719999996,0.05841874830000027
COM,Lower middle income,2014,0.03305845159999987,0.05875536560000009,0.058084475640000036,0.07870683499999998
COM,Lower middle income,2015,0.06427413260000003,0.056728011633333374,0.05394722204,0.03305845159999987
COM,Lower middle income,2016,0.009984108100000277,0.05867980639999996,0.054719736200000035,0.06427413260000003
COM,Lower middle income,2017,0.044862705199999686,0.035772230766666725,0.048888455120000084,0.009984108100000277
COM,Lower middle income,2018,0.013064740500000172,0.039706981966666666,0.04617724649999997,0.044862705199999686
COM,Lower middle income,2019,0.022504693999999992,0.022637184600000044,0.03304882760000001,0.013064740500000172
COM,Lower middle income,2020,-0.00604774110000017,0.026810713233333283,0.030938076080000033,0.022504693999999992
COM,Lower middle income,2021,0.04096595930000002,0.009840564466666665,0.01687370133999999,-0.00604774110000017
COM,Lower middle income,2022,0.014523720100000137,0.01914097073333328,0.02307007157999994,0.04096595930000002
CPV,Lower middle income,2001,0.029733460574377923,,,
CPV,Lower middle income,2002,0.03785910317186508,0.029733460574377923,0.029733460574377923,0.029733460574377923
CPV,Lower middle income,2003,-0.025353153274750018,0.0337962818731215,0.0337962818731215,0.03785910317186508
CPV,Lower middle income,2004,0.042346573202650006,0.014079803490497663,0.014079803490497663,-0.025353153274750018
