year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,imports_pct_of_gdp,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,iso_alpha_3
2019,91364.0,0.480553889847623,3.68746637977407,0.7,18.5909090909091,2709112916.44459,3.1722219373937,29651.8641526705,2.67761319425004,68.3730888293456,21.0807459545502,3.01174966372836,69.1646948026456,ATG
2018,90926.0,0.504979187034594,2.82657253950307,0.7,18.75,2625816198.94599,6.71200487159726,28878.6067675471,6.17448976886325,68.1846045477951,20.6520988023085,3.00838361795133,62.470548111624,ATG
2017,90468.0,0.553103046635761,1.84609239021885,0.4,18.9090909090909,2460656794.99278,2.71272657973627,27199.1952402262,2.1461875762954,63.2483211111674,18.8045201502856,2.95986351713637,64.4160024709769,ATG
2016,89969.0,0.624381829779871,1.55959364715982,0.4,19.0454545454545,2395668849.3539,4.1203675438061,26627.71453894,3.47228425039911,62.0018249944678,17.7641082763748,2.87573378949907,70.0240929106175,ATG
2015,89409.0,0.722892009464778,1.55200370627751,0.4,19.2045454545455,2300864764.37569,1.42161997595372,25734.1516444171,0.691094824520249,59.3670530581958,15.9280224466081,2.80170359243638,70.7044967935257,ATG
2014,88765.0,0.792860528793727,0.187149095446039,0.1,19.3545454545455,2268613698.85554,2.19829188738797,25557.5249124716,1.39120573166151,67.035414276926,15.3667820905787,2.76963661615415,74.5107467810698,ATG
2013,88064.0,0.917165517536032,0.19054532256601,0.1,19.5045454545455,2219815671.04401,-0.600982329599361,25206.8458285339,-1.50846791062001,,14.7598104413721,2.73356730113668,,ATG
2012,87260.0,1.06918387987395,0.142221684267861,0.1,19.6545454545455,2233237030.97826,3.37314273947959,25592.9066121735,2.27378133147778,,13.0746288099393,2.05521647212716,,ATG
2011,86332.0,1.17914352935743,0.14265335235378,0.1,19.8045454545455,2160364841.19134,-1.95874262217572,25023.9174488179,-3.10800074739414,,13.2274797388855,2.18189978336359,,ATG
2010,85320.0,1.35346888620455,0.0485348540920949,0.0,19.9545454545455,2203526249.02176,-7.84050683730972,25826.6086383235,-9.0794536101368,,14.8379422285868,2.09439915105804,,ATG
2009,84173.0,1.50944003614049,0.0488460129441934,0.0,20.1068181818182,2390992152.19408,-11.9628794703471,28405.6900929523,-13.2817680568047,,18.0457313815579,2.01383694839192,,ATG
2008,82912.0,1.46768441039016,0.0,0.0,20.2590909090909,2715890908.07296,-0.0140065981851762,32756.3067839753,-1.47076894898352,,17.6099656888504,1.5367495476302,,ATG
2007,81704.0,1.35546842030699,0.0,0.0,20.4113636363636,2716271365.28872,9.31518272315685,33245.2678606765,7.84344693304287,,16.3197565694621,1.63100452448125,,ATG
2006,80604.0,1.23960018151071,0.0,0.0,20.5636363636364,2484807048.41132,12.7081474873625,30827.3416754916,11.3196408319242,,17.1234005318303,1.76793790767972,,ATG
2005,79611.0,1.12677248463423,0.0,0.0,20.7159090909091,2204638354.72935,6.47368941781741,27692.634871178,5.28070690333209,,13.5142398300804,1.74970536049629,,ATG
2004,78719.0,1.06640091579038,0.0,0.0,20.8681818181818,2070594497.83697,5.76710338270556,26303.6179046605,4.64519467801469,,12.1583925458935,1.81156151550473,,ATG
2003,77884.0,1.09996203153919,0.0,0.0,21.0204545454545,1957692355.7647,6.07663666406602,25136.001691807,4.91622766558386,,12.4830557801763,1.86571974358073,,ATG
2002,77032.0,1.25800968019549,0.0,0.0,21.1727272727273,1845545274.936,1.02723486062159,23958.1638142071,-0.235736724833515,,12.1912695630658,1.77619234179434,,ATG
2001,76069.0,1.53267318275276,0.0,0.0,21.325,1826779954.41738,-4.54810977120295,24014.7754593511,-5.99992111346744,,12.0578567842058,1.70380465740362,,ATG
2000,74912.0,1.67727282735622,0.0,0.0,21.4772727272727,1913822712.19418,6.20355212555867,25547.6120273679,4.43708445751554,,13.0989719284255,1.5994508182233,,ATG
2022,45407904.0,0.210808731072658,,,10.3611377978507,1254527913254.77,5.26987967384072,27627.9634764636,5.04819532337936,15.2996935612041,24.0075527787773,16.3018422823803,16.248014443903,ARG
2021,45312281.0,0.265879395046274,9.06192102050542,9.2,10.4007639520735,1191725417699.43,10.4418119882506,26300.274261175,10.1485599877349,15.0119803984295,23.4994644263761,15.558416982668,18.0667091690365,ARG
2020,45191965.0,0.484665636741261,6.17318136617456,9.8,10.4407148781923,1079052757506.56,-9.9004848136464,23877.0931404855,-10.3361096878518,13.5982843701675,22.4088763711802,14.5905295089183,16.6054144372484,ARG
2019,44973465.0,0.710900853077743,1.5032854430153,10.7,10.4801786099266,1197623267200.44,-2.00086100285785,26629.5529419501,-2.69506723533574,14.7057366680037,23.1578477391434,13.5408390702829,17.9248783778462,ARG
2018,44654882.0,0.822969480473088,-2.69236376021798,10.5,10.5203731515078,1222075295207.81,-2.61739646282038,27367.115094108,-3.41553683867816,16.3258502050892,23.7195923321304,14.0601434041581,14.4366857499034,ARG
2017,44288894.0,0.881249595012674,-3.09416110516053,10.4,10.5598368832422,1254921567938.2,2.81850297775918,28334.904184742,1.91639608148853,13.9693177780045,21.782123219335,12.8351683415363,11.3202833596733,ARG
2016,43900313.0,0.968911125580978,-2.9382760494498,9.4,10.6003968297469,1220521143173.66,-2.08032784377811,27802.1057201498,-3.02450095578762,13.5667926798789,22.0541072112108,13.4880259708051,12.5270951690009,ARG
2015,43477012.0,1.04725888735726,-3.80281477101625,9.4,10.6321870580884,1246451419104.46,2.73115982828944,28669.2061336796,1.66091253843923,11.7805740385254,23.153056135905,14.1815854549835,10.7056520504538,ARG
2014,43024071.0,1.0317435786984,-4.22381942039026,9.8,10.7138185179907,1213313877880.72,-2.51261532081394,28200.8152571318,-3.51326421042003,14.0013150558519,24.2773944936602,14.7727785491821,14.4054785893756,ARG
2013,42582455.0,0.992958989681133,-3.51280231165795,8.9,10.795449977893,1244585524448.65,2.40532378079436,29227.6601818437,1.39351266056681,14.7167556136651,24.0058814423072,15.0110542553443,14.6171733884386,ARG
2012,42161721.0,1.0276613644946,-3.02127034059004,8.6,10.8770814377953,1215352364993.03,-1.0264204544321,28825.9666865361,-2.0383253093713,14.2886829096862,24.4290570649122,15.2168009115954,16.2378594620246,ARG
2011,41730660.0,1.06474009749784,-4.40720121075471,8.8,10.9587128976976,1227956360246.09,6.00395169280579,29425.7593876084,4.88127252804149,16.7569458546489,25.2126976058843,15.8506983942663,18.4492091453155,ARG
2010,41288694.0,1.05636332156278,-4.99743681307781,8.8,11.0403443575999,1158406210935.09,10.1253981561002,28056.2570212342,8.96819672899282,16.0371898581987,25.2587762576722,15.8448608064195,18.9338234053709,ARG
2009,40854831.0,1.05977470732485,-5.45778435282963,8.6,11.1559584753845,1051897409980.83,-5.91852507634947,25747.1976809995,-6.9103121153056,14.4961418494061,25.2842047993735,15.5837772738051,19.5609850560818,ARG
