x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,coverage,density,x_log_signed_con_demand_per_capita__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.6872653760692218,0.108642412248038,0.8519027644021928,0.7274549098196392,0.6967370441458733,1.3630734771412072,61.653666250320214,4.426148636805496,"['<', '>', '<']",,,False
0.687374649103706,0.1588606101486682,0.8986737138689692,0.7254509018036072,0.7001934235976789,1.3630926793293965,62.83790254131969,4.604282817794111,"['<', '>', '<']",,,False
0.687374649103706,0.1588606101486682,0.8984637578840309,0.7254509018036072,0.7001934235976789,1.3630926793293965,62.83790254131969,4.604138582431046,"['<', '>', '<']",,,False
0.687374649103706,0.1588606101486682,0.8863147302297519,0.717434869739479,0.7033398821218074,1.3630926793293965,62.83790254131969,4.570299649176241,"['<', '>', '<']",,,False
0.687374649103706,0.1589428349754297,0.8863147302297519,0.717434869739479,0.7033398821218074,1.3630926793293965,62.83897315926356,4.570299649176241,"['<', '>', '<']",,,False
0.6942164469016561,0.1859842220395428,0.8981980839654452,0.7154308617234469,0.7041420118343196,1.364205426816553,63.15662632063951,4.603956070014858,"['<', '>', '<']",,,False
0.6948051800808605,0.19205395379955,0.8984304444852899,0.7134268537074149,0.7077534791252486,1.364233174308341,63.24174930393468,4.604115696824028,"['<', '>', '<']",,,False
0.7031532177370352,0.2094177269947612,0.8986145905135849,0.7114228456913828,0.71,1.36536591967779,63.58354462500359,4.604242201287599,"['<', '>', '<']",,,False
0.6944012018384532,0.2093834907262173,0.8976996036687963,0.7094188376753507,0.7165991902834008,1.364214134472708,63.58336866485565,4.603613624494246,"['<', '>', '<']",,,False
0.6944550628655112,0.20950210211756,0.8986672778891699,0.7094188376753507,0.7165991902834008,1.364216672988387,63.583978277960576,4.604278396410823,"['<', '>', '<']",,,False
0.694263437817359,0.2092025611077695,0.8911378429519689,0.7054108216432866,0.7198364008179959,1.3642076415380835,63.582438762042536,4.58836574633977,"['<', '>', '<']",,,False
0.694263437817359,0.2091931638307169,0.885679669116508,0.7034068136272545,0.7207392197125256,1.3642076415380835,63.58239046395601,4.5690479016925165,"['<', '>', '<']",,,False
0.694263437817359,0.2091931638307169,0.881052105157987,0.6993987975951904,0.722567287784679,1.3642076415380835,63.58239046395601,4.546281227834404,"['<', '>', '<']",,,False
0.6944266921983859,0.20950210211756,0.8739130183204611,0.6953907815631263,0.7244258872651357,1.3642153358548927,63.583978277960576,4.532212586370813,"['<', '>', '<']",,,False
0.6944550628655112,0.20950210211756,0.8682482690592385,0.6913827655310621,0.7278481012658228,1.364216672988387,63.583978277960576,4.505118978026362,"['<', '>', '<']",,,False
0.6878950874761611,0.2082945050414081,0.8679136050223669,0.687374749498998,0.7297872340425532,1.3631841342397113,63.57465054429154,4.50484342046922,"['<', '>', '<']",,,False
0.694462947225065,0.2093882657299191,0.8582202728772419,0.685370741482966,0.7307692307692307,1.364217044584909,63.58339320638407,4.473714491774703,"['<', '>', '<']",,,False
0.6944012018384532,0.2093834907262173,0.8526501874667577,0.6833667334669339,0.7317596566523605,1.364214134472708,63.58336866485565,4.4277249539295624,"['<', '>', '<']",,,False
0.687672536609281,0.20813195129356,0.8523327968544938,0.6793587174348698,0.7337662337662337,1.3631450261134694,63.57228399710431,4.426820760371567,"['<', '>', '<']",,,False
0.6944609271951315,0.2525959136006211,0.8777315752249572,0.6713426853707415,0.7362637362637363,1.364216949379193,64.29280873617401,4.540239649619129,"['<', '>', '<']",,,False
0.6871402889924676,0.2518108766494235,0.8777315752249572,0.6673346693386774,0.738359201773836,1.3630514960037825,64.2867322375342,4.540239649619129,"['<', '>', '<']",,,False
0.6947621577906195,0.253038012155294,0.8684329346517937,0.6653306613226453,0.7410714285714286,1.3642311466314792,64.29873520970102,4.505271029020691,"['<', '>', '<']",,,False
0.6947621577906195,0.2522053122294329,0.8516369086389691,0.657314629258517,0.7437641723356009,1.3642311466314792,64.28978532600571,4.425733114854344,"['<', '>', '<']",,,False
0.694455499731031,0.2736836533865973,0.8682592485285041,0.6533066132264529,0.7459954233409611,1.3642166935782276,64.64098893282326,4.505128018363524,"['<', '>', '<']",,,False
0.68752116043446,0.2730827592680532,0.8684329346517937,0.6492985971943888,0.7482678983833718,1.3631184252799706,64.60825105039916,4.505271029020691,"['<', '>', '<']",,,False
0.6941652882675203,0.275457840143392,0.8510256590560468,0.6452905811623246,0.7488372093023256,1.3642030156669347,64.67416729172983,4.422706799016288,"['<', '>', '<']",,,False
0.6948224569518685,0.3234915186103448,0.8778119853002874,0.6352705410821643,0.7529691211401425,1.3642339885818575,65.39187584882372,4.540620398245636,"['<', '>', '<']",,,False
0.694455499731031,0.3191653715330702,0.8682592485285041,0.6312625250501002,0.7553956834532374,1.3642166935782276,65.31000048696154,4.505128018363524,"['<', '>', '<']",,,False
0.6942320598788002,0.3225444788135067,0.8677807934693741,0.6292585170340681,0.7584541062801933,1.3642061626693478,65.37851379842037,4.5047340653456605,"['<', '>', '<']",,,False
0.6873673057169986,0.3225444788135067,0.8677807934693741,0.625250501002004,0.7609756097560976,1.3630913889003882,65.37851379842037,4.5047340653456605,"['<', '>', '<']",,,False
0.6949440545744615,0.3225444788135067,0.8510265917060651,0.6212424849699398,0.7616707616707616,1.3642397195804723,65.37851379842037,4.4227119078645165,"['<', '>', '<']",,,False
0.6873251998712632,0.3228097837394272,0.8584308403110935,0.6192384769539078,0.762962962962963,1.3630839897796674,65.38513923711459,4.473984494051445,"['<', '>', '<']",,,False
0.6879209287803796,0.3225347631078544,0.8509811443224591,0.6172344689378757,0.7642679900744417,1.3631886752464564,65.37827116888025,4.422462957260654,"['<', '>', '<']",,,False
0.6878364594431725,0.3228604412689215,0.84241991043882,0.6112224448897795,0.7644110275689223,1.3631738317297837,65.38640430354674,4.384728575357311,"['<', '>', '<']",,,False
0.686100767481496,0.3223878768565373,0.83911385481798,0.6072144288577155,0.7651515151515151,1.3629681160118576,65.37460299027501,4.374917834400588,"['<', '>', '<']",,,False
0.6879863568283163,0.3235380897031844,0.8334088531016044,0.6052104208416834,0.7684478371501272,1.363200172700474,65.39212205211743,4.360142504198345,"['<', '>', '<']",,,False
0.6652501965461818,0.3225444788135067,0.8516142438809253,0.5991983967935872,0.7686375321336761,1.3587838141349893,65.37851379842037,4.425697690741771,"['<', '>', '<']",,,False
0.6948224569518685,0.319713963651332,0.8087890265527331,0.5971943887775552,0.7700258397932817,1.3642339885818575,65.32221904084278,4.281733449493672,"['<', '>', '<']",,,False
0.6948278963503192,0.3226058661541823,0.8087890265527331,0.5951903807615231,0.7734375,1.364234244945299,65.38004681956892,4.281733449493672,"['<', '>', '<']",,,False
0.6872734506425097,0.3235759606696352,0.808624101402367,0.591182364729459,0.7763157894736842,1.3630748960592098,65.39232226121942,4.281022137859201,"['<', '>', '<']",,,False
0.6880066672805268,0.3249429795427595,0.8040169538876994,0.5871743486973948,0.7771883289124668,1.3632037417889262,65.40514828373249,4.274567052491527,"['<', '>', '<']",,,False
0.6879611620495338,0.3223946300378796,0.8042188636581511,0.5871743486973948,0.7771883289124668,1.3631957453055008,65.37477163693251,4.274800092788004,"['<', '>', '<']",,,False
0.6700519308319131,0.3229435893546684,0.8087890265527331,0.5791583166332666,0.7789757412398922,1.359594597060531,65.38848075404138,4.281733449493672,"['<', '>', '<']",,,False
0.6675531357779763,0.323738745381781,0.8090537393903463,0.5751503006012024,0.779891304347826,1.3592404532858997,65.39318284081617,4.2828751390466,"['<', '>', '<']",,,False
0.6675531357779763,0.323738745381781,0.8052343973075918,0.5711422845691383,0.7808219178082192,1.3592404532858997,65.39318284081617,4.275065684356676,"['<', '>', '<']",,,False
0.6648783146018106,0.3238300093702121,0.8042428202545395,0.5711422845691383,0.7808219178082192,1.3587353357572285,65.39366531810367,4.274827743021633,"['<', '>', '<']",,,False
