x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,vulnerability_indicator
1.33123679240429,68.58218433566131,3.794381605897061,1
1.3510607531015355,69.24818749632476,3.925929892333168,1
1.251774027716093,68.27291841210914,4.040258069313885,1
1.3734072404516928,65.27185055787467,3.585473444676062,1
1.2558114183285822,71.4837551530351,3.5058885507165547,1
1.3588711880153037,64.28630178739269,2.5068071158597443,0
1.422780378525467,64.69114169377147,3.473620388969677,0
1.387678817200633,75.68362093244257,4.091858264375712,0
1.38196520012759,64.75437994451067,3.8786268198601546,0
1.378796340806301,68.4125111331629,3.473624172296868,1
1.3423529488352977,65.81390942619906,5.527549776675601,0
1.4605549378731246,68.84302662804328,3.4172436162464064,0
1.3603428808531155,66.09578515727337,3.768220810267123,1
1.3548749328611738,67.33833823861646,3.0245472108497298,1
1.3043011156061406,70.16618392293582,3.7178145441629105,1
1.2678145741100968,61.108977652773646,2.8704549905069516,0
1.372722259762013,64.51617142909856,3.3326545556859437,0
1.4256508787136366,75.7897926742964,3.6259648354799503,1
1.4830469725464208,65.2105758603606,4.042724235141618,0
1.258339686157447,63.65507316175767,4.413760790614677,1
1.3064052334904437,65.58063103396721,3.2423063854554064,1
1.3327862198601317,70.66674746277889,2.834541180604397,1
1.2826446337506077,72.10931332742467,3.3076105830629374,1
1.2647871849403318,74.81297157965396,2.753363083523875,1
1.3274956461843377,71.06694657409366,3.903841288878063,0
1.3816241257076034,69.46239022178082,4.688349067535627,0
1.4294740849794008,70.21143550928196,4.37086147686428,0
1.259474674873028,72.0621314126064,2.5616956433025977,1
1.2737801797798365,74.2502881320297,5.126308571677667,1
1.2515204734015422,71.84600075125287,4.151950199595316,1
1.395814356420655,71.72095787109284,3.3615323486127044,0
1.4227575777829482,62.443341877862494,3.91075262278356,0
1.3088243532066803,63.584629897654835,3.4404422425108527,1
1.3258917687916905,65.89143373153676,3.7517471529987367,1
1.3449992380836102,71.80912861448122,3.50020311297212,1
1.323165214228191,65.36406493837858,4.1695528720706845,0
1.2919403648217245,66.08773687924817,3.396841907839361,0
1.2873309229977556,62.81942078570145,3.816205813850236,0
1.3203463404362503,62.65196892697712,4.412451863921271,0
1.2953076509301351,77.03361835720965,4.614426405275417,1
1.3649170049447623,70.41462049276213,3.9755828695551743,0
1.3933058600976125,68.17709916895873,3.3292068361073324,0
1.422665349395141,64.23185777153076,3.22011123143484,0
1.284608564629064,69.94562379992554,3.2113145235611027,1
1.349685913342068,58.043523703951465,4.598720847328474,0
1.5312768771059182,61.71727000687365,2.8548105844738014,0
1.3159370518821885,69.57852503742868,4.564077035441171,1
1.409269346205791,67.78929692124088,3.671752876836459,1
1.3346258200708967,64.70848094234766,3.2526349943655672,1
1.4266496333333738,65.51112045082878,4.213018323494737,0
1.3946264973563705,67.59405186225449,3.2572132617770357,1
1.409641679601008,63.17542802302208,3.6262754819509366,0
1.3524300556658766,65.23983702677548,3.88968737668453,0
1.335534711370933,68.15481188598623,3.1903849264117623,1
1.3291799549867092,62.887838430937265,3.871033987791359,1
1.270428941269102,59.752134422142845,3.81589270282826,0
1.28501160577091,69.00549021662957,3.559189943478667,1
1.3082903149801948,63.142657064820355,3.1516760082454685,0
1.3525514104685583,74.14277875895209,3.352681879962007,1
1.4146972643435771,70.15340074688291,4.4035016576810015,0
1.3117974960873886,66.23500367667792,2.354382917914177,1
1.2275882920510033,66.70129996843383,4.0172484098147745,1
1.2778867836857644,69.09105219245183,3.8387104287489513,0
1.3399558618498777,64.11833918171389,5.211317035602999,0
1.2446160548230163,63.09100814790088,4.237886740989815,1
1.2652041648634311,61.44755663132838,2.6712831220082887,1
1.294512136352311,72.02494100518759,3.486023494729688,1
1.422618790161238,62.93720368524903,3.373943945502799,0
1.432451522540445,67.70683131424866,3.672231510243843,0
1.3196850890842635,71.04418265397278,3.194478499834319,1
1.3091129723332204,74.80054162707957,2.209051637812273,1
1.369260489251553,65.92375137145301,3.4434029892843125,0
1.2853875386708034,69.27968649714707,2.7606053316222026,1
1.3033929253451657,73.86221618063675,4.47288415801289,1
1.377958298095321,71.55873230067557,3.9755941044883194,0
1.3304754078681698,72.01161919607189,2.855864062028334,1
1.3065644718857838,68.87810644760485,3.794235529218444,0
1.373647581244216,64.79048325659458,3.207849801387785,0
1.304902818220594,67.12252073595715,4.20308682172165,0
1.3879586966545896,64.48740023509575,4.5397724077631665,0
1.2616524167939105,70.24122287531642,3.72052830309458,0
1.3662143129473192,68.77746059504722,2.3023100344118452,0
1.3697279102412123,66.0674026883079,2.6606799555393175,1
1.3082762236666057,72.52437788591395,3.620060792524411,1
1.312697510737398,66.7862582914729,4.927855844867219,0
1.3453318141426198,60.293205901187434,4.212185302934204,0
1.3900057046122598,67.73884772759149,3.6924312878645065,1
1.3600894090655535,62.88296756041649,3.829923919622653,0
1.3886158918658826,71.27834503139961,2.8744313938236488,1
